,Best,Average,Worst,Median
0,93836.03745973778,131492.4318478874,191734.38650106345,126770.58064970814
1,61402.2957169567,87061.91496229262,132381.0364364165,85498.82285839523
2,52387.988753898666,74280.21252537846,129075.23926364866,73474.97367875479
3,50084.83385118658,70694.16120606071,90011.134044941,72387.59303151707
4,48088.3993876763,73268.87821882704,151117.60530743413,72304.35316120993
5,47643.308644745455,72925.81500488825,147633.48566543453,73397.8259797024
6,47430.57052211389,73215.43700477314,120752.61386019658,73588.87551732964
7,47294.31832771797,72151.7217286953,154541.04419780377,68888.25954571587
8,47203.93915250692,70367.48677467273,115127.3912637583,68775.80578413828
9,47194.99218661514,73168.14314463448,161563.96236874512,74083.62479079506
10,47194.87924019206,69028.69937579821,108761.12856209991,70301.21375683551
11,47194.87924019206,74265.6719206056,113595.42046593525,71764.49309820542
12,47194.87924019206,71456.66327343292,127262.5638712738,71095.18430677638
13,47194.87924019206,83608.42948792869,167701.82367690658,73055.68457055876
14,47194.87924019206,76233.48927547826,153929.00707508283,72859.47494040133
15,47194.87924019206,70559.13928158514,149967.82587646454,69807.36930041545
16,47194.87924019206,69771.38588651389,138174.75134000293,70301.36127600218
17,47194.87924019206,75326.68519399455,160607.44802226522,71946.05378022276
18,47052.73799899687,72543.485916709,150095.9423426548,71347.03870256885
19,46948.97924288543,68120.95609528742,101924.77062360328,67363.24705478802
20,46881.36421486314,74978.57974208811,110753.35072692847,72352.38074896761
21,46878.04268459832,73548.00868165074,109083.21751353641,70300.76897800682
22,46876.410044103744,73769.9021543554,167434.9841420598,70319.74182854258
23,46875.60759632625,72029.61184948824,140105.4338355574,70301.18274433236
24,46875.23635544208,71298.93266574809,99821.89992430682,70825.26497840972
25,46875.065586177305,73116.07422038777,148547.7225058259,68259.68505871958
26,46874.98323054236,71399.27208220233,151471.1504806084,68483.61606493156
27,46874.97249406154,70987.3859266131,102663.64955653486,70356.38056674573
28,46874.97249406154,73237.87345708818,168062.7212755056,70009.74557922862
29,46874.97249406154,71782.82780078462,157312.04957207633,69512.1232621959
30,46874.97249406154,69417.73666051583,130667.63510071184,65184.35751241614
31,46874.97249406154,69363.72854240838,107995.89672074953,64873.42181631984
32,46874.97249406154,70823.30029471517,116100.7988222236,70616.6139728105
33,46874.97249406154,74101.13944911936,124144.06836944936,72192.98083885483
34,46874.97249406154,72130.10243543604,129716.48678853776,70326.8676970606
35,46874.97249406154,72774.4963997215,107442.19598802456,71250.62884227886
36,46874.97249406154,75282.67333764229,123105.41832327313,71265.01775861908
37,46874.97249406154,70989.65869817763,156991.61629624778,68784.63288485732
38,46874.97249406154,74217.62341930844,156268.49048471462,70658.85575263924
39,46874.97249406154,71696.92863636294,146298.3382061955,70301.36456230227
40,46874.97249406154,70655.14576949754,126335.25757299794,70319.74806885888
41,46874.97249406154,72440.04804265292,153215.59619130965,71108.99816305631
42,46874.97249406154,71451.92305373908,101344.60872732136,71709.92150934585
43,46874.97249406154,71600.37610276982,148109.50485767896,70320.94230465639
44,46874.97249406154,67925.2091028329,147218.3650688782,66346.21173544222
45,46874.97249406154,71540.66793266353,122926.53854582306,70338.45880510387
46,46874.97249406154,70160.3828929083,97154.51589095824,69957.69021702738
47,46874.97249406154,68617.65953387546,99736.09867919204,67243.98151830096
48,46874.97249406154,70886.60553865093,171045.92178986422,66421.780206361
49,46874.97249406154,70176.61064085488,148084.8643476754,63765.39469264967
50,46874.97249406154,70731.45324579721,142579.64341584712,64765.49388262149
51,46874.97249406154,69180.82885814885,146200.91666239314,64435.862590649966
52,46874.97249406154,66639.02742513308,107652.83961969789,65232.19160249962
53,46874.97249406154,69283.36480584071,104783.43735786315,66353.9487001478
54,46874.97249406154,69099.48674204192,112182.15129045607,64526.76425732686
55,46874.97249406154,71209.22203537376,111363.79436494988,69573.39797344967
56,46874.97249406154,70399.82901017374,111534.79970477341,68497.82887616646
57,46874.97249406154,72998.6195442625,166214.48334518715,65760.39424374394
58,46874.97249406154,69387.89978503941,102354.17714727126,68223.61586548682
59,46874.97249406154,70724.17556634425,129970.44296963427,67014.8328127224
60,46874.97249406154,72144.4067056158,124685.24873544475,67853.22039480193
61,46874.97249406154,72114.01075899812,136787.06446500466,68511.13640199724
62,46874.97249406154,68299.49345190561,103355.28384548478,64363.533178753365
63,46874.97249406154,70753.13996879602,119951.02050246157,70880.45645172795
64,46874.97249406154,71973.80242281481,108802.4626846503,69223.41955980376
65,46874.97249406154,70674.7672996542,133553.8024644257,71852.20787311066
66,46874.97249406154,69408.9134064323,112122.89410648367,69163.71326854805
67,46874.97249406154,68153.10538641545,153420.857898514,67787.08638977654
68,46874.97249406154,74081.76034291586,151665.64856224947,67786.12376085621
69,46874.97249406154,70743.95852245533,104817.43318990734,68005.4697392099
70,46874.97249406154,69366.25173477382,106883.36240819699,67664.30940439372
71,46874.97249406154,71390.92450730616,138255.97797553914,70551.10838092153
72,46874.97249406154,70327.79245187348,136551.96965645265,69692.68693263998
73,46874.97249406154,76002.05623874419,150698.1902919647,72742.0872218388
74,46874.97249406154,75088.08049148598,155764.0777505491,73244.12478356797
75,46874.97249406154,71655.8334644928,107159.70050240638,71487.73953126918
76,46874.97249406154,73081.13238407574,154058.71248103265,72519.49884459673
77,46874.97249406154,76700.83528072131,149896.2415045416,74966.77343836727
78,46874.97249406154,74812.2263944177,117657.05229596225,74613.77526449744
79,46874.97249406154,73116.30311710438,126143.57797931891,73000.37382424777
