,Best,Average,Worst,Median
0,8368.552387315769,10124.11929447112,14405.953700399177,10031.675687060835
1,6307.004784995037,8557.97110044947,11319.728974586507,8859.748280341782
2,6098.140707194268,7568.410754824737,9646.852157202908,7566.083018385768
3,6041.685014260242,7131.6411917130945,9495.048991398562,6816.655433681077
4,6041.685014260242,7085.484878341962,9899.844838466772,6807.319250355211
5,6041.685014260242,6923.6270766453345,9859.365931393393,6715.122714085117
6,6041.685014260242,6700.490116019614,9138.445891278156,6483.617431590092
7,6036.751974142976,6620.037285429865,8375.325362683949,6484.14970452058
8,6036.751974142976,6699.180618423216,9013.290423262997,6456.577949755558
9,6036.751974142976,6654.420388147623,8618.271140870973,6427.232393777862
10,5946.789360871588,6506.39742643197,9100.246130995592,6348.75748449725
11,5858.482384740277,6611.188193049058,8742.330819090652,6333.431004102649
12,5664.938914263578,6696.1526502261895,8742.330819090652,6375.190412543191
13,5649.233115284073,6551.199798472974,9041.854729143875,6375.190412543191
14,5649.233115284073,6568.777342184711,9041.854729143875,6375.190412543191
15,5649.233115284073,6528.9781857217895,8622.870734179465,6375.190412543191
16,5649.233115284073,6666.07462789058,9221.945250707053,6398.514977857998
17,5649.233115284073,6751.091440843555,8944.894593937102,6398.514977857998
18,5649.233115284073,6686.690270860788,8831.953769276826,6398.514977857998
19,5649.233115284073,6585.346406451978,8298.85477156457,6398.514977857998
20,5649.233115284073,6620.539133476206,8960.551159955732,6385.319686611603
21,5649.233115284073,6459.54165148024,7989.433830369058,6339.3033900527425
22,5649.233115284073,6491.556246776979,8104.197718595789,6375.190412543191
23,5649.233115284073,6456.853424834487,8156.200234975662,6176.115927612024
24,5649.233115284073,6470.469624103597,7926.0120479924135,6144.337743770722
25,5649.233115284073,6453.362436986121,7768.392634632313,6176.115927612024
26,5649.233115284073,6437.702206494014,8336.358597552971,6176.115927612024
27,5649.233115284073,6571.815562716902,8735.445296430695,6137.335479502068
28,5649.233115284073,6457.96410544677,8642.521076925259,6093.600664498203
29,5649.233115284073,6554.885184282267,9342.13523454845,6070.111837915309
30,5649.233115284073,6494.3765947509355,9277.234104725141,6055.408972757941
31,5649.233115284073,6307.118737938017,8752.679113615286,5978.06606581706
32,5649.233115284073,6305.060889062336,8413.247247995476,5978.06606581706
33,5649.233115284073,6434.856514442061,8752.679113615286,5978.06606581706
34,5649.233115284073,6302.930763422709,8711.153509847747,5978.06606581706
35,5649.233115284073,6174.688839022286,7406.9130375898785,5978.06606581706
36,5649.233115284073,6200.575919704255,7408.3339360692535,5978.06606581706
37,5649.233115284073,6310.876150263719,8752.679113615286,5978.06606581706
38,5649.233115284073,6258.817018642249,9436.385854861079,5978.06606581706
39,5649.233115284073,6201.934128888501,7406.9130375898785,5978.06606581706
40,5649.233115284073,6360.515333834527,9477.911458628616,5978.06606581706
41,5649.233115284073,6397.035598512748,9477.911458628616,5978.06606581706
42,5649.233115284073,6375.22148433067,9477.911458628616,5978.06606581706
43,5649.233115284073,6289.9465393657,7891.202796196304,5978.06606581706
44,5649.233115284073,6246.102291958449,7564.863306151896,5978.06606581706
45,5649.233115284073,6255.126673490941,7406.9130375898785,5978.06606581706
46,5649.233115284073,6215.4560746283005,7808.774883836448,5978.06606581706
47,5649.233115284073,6266.17537868457,7702.669642108402,5978.06606581706
48,5649.233115284073,6340.333161105754,7408.3339360692535,6094.320951612294
49,5649.233115284073,6432.145572965171,8967.304355601245,5978.06606581706
50,5649.233115284073,6371.233743110406,7719.69761731682,5978.06606581706
51,5649.233115284073,6448.964521892355,7719.69761731682,5978.06606581706
52,5649.233115284073,6524.430737163517,8968.725254080622,5978.06606581706
53,5649.233115284073,6505.057350945633,8968.725254080622,5978.06606581706
54,5649.233115284073,6328.599689735931,7978.588476133098,5978.06606581706
55,5649.233115284073,6362.430240917491,7810.195782315824,5978.06606581706
56,5649.233115284073,6380.669801066839,9436.385854861079,5978.06606581706
57,5649.233115284073,6172.33040959079,7408.3339360692535,5978.06606581706
58,5649.233115284073,6253.602614030309,7808.774883836448,5978.06606581706
59,5649.233115284073,6215.491485879828,7406.9130375898785,5978.06606581706
60,5649.233115284073,6220.929664765273,7808.774883836448,5978.06606581706
61,5649.233115284073,6221.35072692423,7808.774883836448,5978.06606581706
62,5649.233115284073,6032.858121614468,7277.682498560653,5958.320951612294
63,5649.233115284073,6160.383256027893,7408.3339360692535,5938.5758374075285
64,5649.233115284073,6260.363984792571,7810.195782315824,5914.16746354664
65,5649.233115284073,6256.925408492197,7682.054551075533,5823.307364027056
66,5649.233115284073,6260.375118591793,7810.195782315824,5817.136002965328
67,5649.233115284073,6388.76930867313,9760.253001502895,5708.038890646583
68,5649.233115284073,6455.619788206054,9760.253001502895,5708.038890646583
69,5649.233115284073,6287.245823987184,8968.725254080622,5823.307364027056
70,5649.233115284073,6386.401548106271,9760.253001502895,5823.307364027056
71,5649.233115284073,6126.47036396793,9760.253001502895,5708.038890646583
72,5649.233115284073,6255.281893926885,9760.253001502895,5708.038890646583
73,5649.233115284073,6398.617783566731,9760.253001502895,5708.038890646583
74,5649.233115284073,6330.395573106142,9760.253001502895,5708.038890646583
75,5649.233115284073,6296.401393378448,9760.253001502895,5708.038890646583
76,5649.233115284073,6201.795466771362,9760.253001502895,5708.038890646583
77,5649.233115284073,6160.221324645084,9760.253001502895,5708.038890646583
78,5649.233115284073,6227.380793433755,9760.253001502895,5708.038890646583
79,5649.233115284073,6355.989677726586,9760.253001502895,5708.038890646583
