,Best Result,Time Taken
0,5651.835767999704,96.89601969718933
1,5643.405638801161,94.25309777259827
2,5628.455657593779,94.73081851005554
3,5737.357442845256,95.34111785888672
4,5726.145133624842,98.73216485977173
5,5649.233115284073,98.53361344337463
6,5609.404071455966,99.0711784362793
7,5659.672225531786,101.0718047618866
8,5629.402196472371,101.47099280357361
9,5552.987842062308,93.0234169960022
