,Best Result,Time Taken
0,65799.01509,162.4888902
1,65080.51636,172.6239445
2,65193.16637,178.1463802
3,65686.54876,176.2787356
4,65194.79972,159.9724431
5,66599.45327,132.5613356
6,66640.51379,137.3557153
7,65665.23777,139.6797774
8,66018.66799,134.926126
9,66817.60314,135.8081882
