,Best,Average,Worst,Median
0,1415194.7243844725,1924456.832993041,3157476.2388745104,1852427.5610670706
1,1321683.2825625292,1548131.077512391,1807338.1945378238,1568506.3809800781
2,1285052.4447076852,1515923.4052352905,1822303.924942525,1491903.3344590645
3,1261203.5997731076,1500246.7387326478,1784288.5286626064,1455799.3267840017
4,1257495.8976564421,1480544.5356228538,1773709.6632210666,1468645.88953016
5,1256234.597097981,1466039.248856339,1763575.752063166,1432288.0479404805
6,1255040.1496396346,1468337.1565353016,1871273.637893433,1464433.2872380042
7,1254525.3607372707,1442140.0035165546,1797688.4587067566,1428670.6041828617
8,1254397.4026050274,1479759.4064697318,2222415.282028446,1480918.1752431886
9,1254281.4015105471,1476494.095822498,1759113.3198939953,1442470.9557814894
10,1254281.2982556126,1488194.9130483405,1712174.1957332634,1530149.0477815634
11,1254281.2982556126,1451877.614815929,1799759.500563347,1409003.079843476
12,1254281.2982556126,1453647.1201262223,1805331.0186885125,1402777.3825912224
13,1254281.2982556126,1450362.6365794828,1744153.1807476135,1421885.9025102437
14,1254281.2982556126,1451338.3041812847,1801036.3908163214,1428672.1914280846
15,1254281.2982556126,1475264.2152140723,1989513.6385537675,1456216.534800307
16,1254281.2982556126,1488575.309426092,1794605.3824159205,1521796.5309967124
17,1254281.2982556126,1489965.8249599894,1863359.0190359312,1453593.8658542507
18,1254281.2982556126,1477572.0759285437,1787847.7250793641,1432809.7864900357
19,1254281.2982556126,1471099.020224904,1733433.4761233456,1423581.6536653733
20,1254281.2982556126,1469736.5507767298,1918870.9728040807,1431743.6216440757
21,1254281.2982556126,1474390.563680318,1747144.2277897913,1427886.5405223407
22,1254281.2982556126,1484788.060426602,1750692.7535064127,1472912.6375021012
23,1254281.2982556126,1471956.3962888573,1669105.4451232865,1490852.1438794755
24,1254281.2982556126,1469943.6471241002,1744034.434801517,1435082.4356231508
25,1254281.2982556126,1458384.7819130607,2274033.1425857865,1407949.6475014153
26,1254281.2982556126,1493362.6041990377,2226229.4263158967,1523772.2119936047
27,1254281.2982556126,1477759.4510162896,1735292.4048676197,1490811.8759718738
28,1254281.2982556126,1452530.9440301107,1734144.4054695661,1427500.3821008494
29,1254281.2982556126,1459283.6924570468,1718168.8267850433,1443217.6704056012
30,1254281.2982556126,1491012.9250082846,1871546.8070628166,1471718.8114460744
31,1254281.2982556126,1462509.2893655535,1747791.4902665983,1435456.1213380564
32,1254281.2982556126,1437053.2953673797,1689721.317104104,1392546.7046393408
33,1254281.2982556126,1479801.6578027727,1743247.9015082195,1513874.1547340248
34,1254281.2982556126,1482037.7834997587,1788489.5772263585,1451598.1111557996
35,1253048.827938775,1465115.3377376494,1987213.6222549544,1450493.9738520996
36,1251654.7035727054,1500070.0152823117,1786549.578035484,1545351.9565725229
37,1251259.7761150426,1447134.4493630512,1720039.3084597834,1417206.1970935846
38,1251198.3410856775,1461762.977049203,1849945.272155552,1433458.3758978026
39,1251150.4653927549,1493499.3424795796,2294722.9828504706,1442404.561086323
40,1251150.406255742,1455407.3183542485,1745548.1222115615,1452071.035877559
41,1251150.406255742,1501796.1615975338,1976376.0545036532,1520764.1139881685
42,1251150.406255742,1462475.1310287684,1629331.1972318478,1495357.8169656675
43,1251150.406255742,1465841.7471029994,1745548.1222115615,1447510.3665180623
44,1251150.406255742,1461182.002558522,1745548.1222115615,1441753.183783987
45,1251150.406255742,1485900.908837456,1813221.8247347914,1426735.9226403767
46,1251150.406255742,1469596.17670483,1732367.415138159,1439809.5111232097
47,1251150.406255742,1465868.6286483777,1738531.3628312154,1441677.9845378867
48,1251150.406255742,1462970.3798724278,1795797.5341385654,1435104.6642434637
49,1251150.406255742,1472557.6144836065,1841980.87380799,1451730.8636756972
50,1251150.406255742,1491765.528054718,1851966.7132336716,1467782.5657466988
51,1251150.406255742,1503398.3634267636,1813090.5266130874,1509005.5462753954
52,1251150.406255742,1480775.5469671332,1865384.019815782,1482606.0564626749
53,1251150.406255742,1492966.0540563234,1829846.3641979457,1448204.8021315993
54,1251150.406255742,1485587.0187261405,1748806.0425576754,1448084.1058920345
55,1251150.406255742,1461377.02922988,1760939.4674011874,1437871.8696981752
56,1251150.406255742,1468233.8832509958,1796352.3912186106,1452506.2083655125
57,1251150.406255742,1493984.0287051282,1790122.2571735906,1540416.5640287134
58,1251150.406255742,1447591.101935509,1814309.5043987148,1414797.689700463
59,1251150.406255742,1472665.5293545155,1814204.1941836523,1451646.619910049
60,1251150.406255742,1491368.283706521,1771081.2125054086,1484911.4538364739
61,1251150.406255742,1481755.770848146,1878467.221701268,1433257.2708287118
62,1251150.406255742,1453469.2327843346,1745548.1222115615,1434077.3661079872
63,1251150.406255742,1461093.241738797,1820622.9089049199,1421745.9771624515
64,1251150.406255742,1478804.5240430583,1879891.1630082575,1451017.7767361596
65,1251150.406255742,1474977.290878955,1729633.6161718152,1471616.0620941855
66,1251150.406255742,1450951.9737507217,1773091.7082311097,1447764.9620799632
67,1251150.406255742,1479164.7055555885,2341936.393136342,1427679.35559456
68,1251150.406255742,1471886.351934763,1795245.3530886024,1435173.5111768958
69,1251150.406255742,1448382.9240806953,1940032.252937662,1396183.6065436408
70,1251150.406255742,1474823.5460867998,1847407.9287993072,1477082.878174362
71,1251150.406255742,1465469.6226697825,1825892.6393613382,1429106.39520862
72,1251150.406255742,1477544.6072736816,2199818.2604542337,1480874.9873954137
73,1251150.406255742,1461998.4099271859,1828046.9343849407,1454751.1919173743
74,1251150.406255742,1458834.214052762,1767030.9512567837,1447995.7241930477
75,1251150.406255742,1447102.7707655586,1727381.2696783228,1397794.6602942606
76,1251150.406255742,1447835.8467971561,1833401.8388807278,1404645.1210134535
77,1251150.406255742,1449970.3932521038,1745548.1222115615,1408759.821171145
78,1251150.406255742,1465579.350408605,1765883.399580291,1450986.3605401646
79,1251150.406255742,1472299.7430457238,1745548.1222115615,1464754.3152160202
