,Best Result,Time Taken
0,33388.80930466742,677.9862790107727
1,33637.41806494166,924.4349520206451
2,32954.9806836301,768.3045587539673
3,33820.12337885975,649.6212465763092
4,33497.29331570885,636.8608973026276
5,32965.599597591136,670.0929174423218
6,33548.63598620772,698.6435303688049
7,33171.9830817931,602.2163136005402
8,33092.17781025426,603.6654736995697
9,33510.06683965492,599.4077265262604
