,Best,Average,Worst,Median
0,928402.9842126231,1118527.9717146046,1405202.4862844157,1098182.9363591038
1,799746.9363430508,913945.4040105313,1009927.0578233225,913893.6210705434
2,775624.0392387174,866367.617475032,1060930.9427824328,863249.3942545634
3,756935.837737357,849476.8850898497,965261.0972784166,848362.5549038504
4,749675.4808870926,839948.0038412808,969653.2173138803,840111.7510708232
5,747063.4101822947,833218.7116380206,949595.410431564,821248.8426115998
6,745577.9926980326,834597.6785260371,951017.9174282518,831779.8906551849
7,744688.8309270542,836669.313704195,1031615.7178365289,828550.4553708798
8,744460.1627051271,840965.773379197,987330.959324928,821496.2216988746
9,744432.5922584067,839334.3037083223,1040247.5174179703,822960.5101165262
10,744389.6044261967,829232.6787817742,1013212.4046825325,818169.6892661334
11,744344.2322890302,838872.7827778644,1070551.7954386966,827524.5984198619
12,744343.5353848613,820076.9657746482,931572.8770976631,812275.7911041586
13,744343.4295163965,825581.57407398,961592.6186461129,818132.948735992
14,744343.4187476578,839029.7533635692,1075321.9521252085,837562.284082932
15,744343.4187476578,823230.811484055,961942.1335635141,818470.6493036947
16,744343.4187476578,830379.5710226304,1021627.7493109673,827956.422322797
17,744343.4187476578,848520.4171239727,1153686.840968558,836169.2971207525
18,744343.4187476578,833683.5144678224,1019605.2485473038,820377.8685265164
19,744343.4187476578,827385.5399261876,995843.1760207422,819293.5052467578
20,744343.4187476578,824196.6167612587,1058809.3809386746,805027.0513375639
21,744343.4187476578,827992.9184453633,1010038.4318504492,808758.3253779393
22,744343.4187476578,828920.7906145251,969283.681645789,830063.9420888512
23,744343.4187476578,835495.9680493734,1226551.501538083,819103.5254942288
24,744343.4187476578,833607.150884064,987800.8869637161,822447.0562672445
25,744343.4187476578,823544.6392344034,1070785.5292258097,810659.346452195
26,744343.4187476578,829882.1849341396,1022545.6869253453,829925.8485667969
27,744343.4187476578,825284.7089141594,973204.2985045239,822925.521150404
28,744343.4187476578,819201.4133910801,939049.331596914,815555.7016351187
29,744343.4187476578,827008.4994557209,960530.7710686848,832300.0419355268
30,744343.4187476578,837549.0465793874,1008476.2726299501,821462.9570694121
31,744343.4187476578,844283.6979389315,1023902.2819192742,833383.7006753968
32,744343.4187476578,845648.2428610385,1071596.1202198728,837504.044444877
33,744343.4187476578,835415.8982066412,936248.2844613977,835963.4568742551
34,744343.4187476578,831837.3526764207,990005.5380594253,816148.4432562469
35,744343.4187476578,847620.5887760926,1042994.2648549039,837735.3857625793
36,744343.4187476578,832688.4185997753,961877.9552900783,827419.7788952535
37,744343.4187476578,835543.65010032,945523.4168563068,828806.1516168343
38,744343.4187476578,841630.2265279248,1032123.1162655258,840330.4945811534
39,737308.839356599,833968.8196267457,1040976.4085745203,836521.680586247
40,731151.8079060902,830014.995449639,992202.5946000568,821018.7229379166
41,729242.4606345948,823137.6020383629,993466.9375456611,820699.8466147375
42,728400.7135175588,823565.3392180919,1014996.6734547816,811524.5162396164
43,728190.4112913521,824141.8839369861,969270.3133531909,816314.7238823974
44,728167.8447291271,819964.1059102948,956493.2349947734,814905.9415521426
45,728166.6297004563,817445.519507133,969495.3857981628,811520.2178678992
46,728166.5071201414,820583.6394316559,916926.0438419513,816255.1786534892
47,728166.5071201414,820796.7563461749,912461.4318367535,812235.0343483295
48,728166.5071201414,826094.9275143992,1094001.6302570743,818736.631578759
49,728166.5071201414,838360.8910429612,995297.2145594564,829975.945445113
50,728166.5071201414,822643.5842227952,1010271.3484149168,811653.1500415693
51,728166.5071201414,838146.7307669526,1022367.7875864053,827218.0606913164
52,728166.5071201414,835356.4723107979,1041733.8583241815,819115.8373070869
53,728166.5071201414,829221.922942505,1004380.4440043075,817749.6882330962
54,728166.5071201414,827938.2353441694,1099302.110950023,813754.3658484914
55,728166.5071201414,821496.3377627819,982704.8215955838,811240.2292947854
56,728166.5071201414,822603.4780117989,1000855.6252195716,811457.3196196837
57,728166.5071201414,829184.8609958788,1014125.7314358179,816916.848386629
58,728166.5071201414,825611.8664931953,974803.0880688396,811241.2086411552
59,728166.5071201414,830455.98462057,949170.2890360868,818109.1704743914
60,728166.5071201414,823760.4818145258,895787.8188573287,823608.2370151265
61,728166.5071201414,818154.2028756073,961030.9477303982,811106.8942047062
62,728166.5071201414,836348.3993278504,1020913.1446237728,811055.136991296
63,728166.5071201414,825270.1309621119,914488.2626556159,825204.1801587953
64,728166.5071201414,832846.3621914,1049218.545414313,816321.3907716272
65,728166.5071201414,844127.5551724208,1017636.5403775864,822847.0123063663
66,728166.5071201414,825486.7420343191,1008598.2169353967,814702.2560596333
67,728166.5071201414,828035.6734858095,942431.5318358301,830274.5570178312
68,728166.5071201414,822794.9399721363,1003917.1076382834,808300.7976784568
69,728166.5071201414,823491.5668085857,956758.4774239599,814371.8115039081
70,728166.5071201414,839012.3534863091,1013051.1155713102,833889.6618573295
71,728166.5071201414,813954.3660332198,913529.5545202615,804661.0630704706
72,728166.5071201414,822102.0154205089,972126.1604344617,804419.2700199552
73,728166.5071201414,828908.9739021811,1027660.1519075457,817229.9794223595
74,728166.5071201414,835313.9109703078,1079061.9433690663,837928.3247044906
75,728166.5071201414,838020.1844372385,990723.8412663762,819112.1669350818
76,728166.5071201414,824359.398900921,1335247.272227812,802456.967333985
77,728166.5071201414,822551.022990539,1022896.8891339356,800994.5692367787
78,728166.5071201414,824061.509536294,1065662.040620876,808808.0365825196
79,728166.5071201414,833471.9133041303,1011028.719927732,814876.3162380394
