,Best Result,Time Taken
0,346506.01206426613,1670.3532519340515
1,346343.63061793137,1503.217252254486
2,347054.383571682,1557.1125173568726
3,346156.8372619105,1624.570906162262
4,348192.5874324102,1722.733814239502
5,345897.9395044191,1371.5125935077667
6,346086.87252305704,1357.047339439392
7,345827.8892968913,1367.0508716106415
8,346230.5862952793,1420.3405487537384
9,346604.8119390016,2447.926209449768
