,Best,Average,Worst,Median
0,10076.916403974192,12096.911755100964,16133.550672325084,11759.610000246634
1,8224.656944884131,10927.711002059941,16062.208734178861,10734.41111120092
2,8148.102105197736,9920.650076600623,13352.02100225817,9522.07286077226
3,8043.0165121232685,9536.517825499688,13311.137018354657,9390.849819866027
4,7934.489559957021,9220.570164790059,11070.638323054518,9180.825610541855
5,7904.239259784012,9203.510692617285,11416.758733038012,9190.603220480352
6,7904.239259784012,8899.885568802018,11326.23126962909,8744.591120982583
7,7904.239259784012,8901.270409073693,11326.23126962909,8652.531213794053
8,7904.239259784012,8806.32900459955,11279.547803049292,8597.821724389732
9,7904.239259784012,8665.872510614856,11279.547803049292,8550.410669193629
10,7904.239259784012,8654.519321440397,10242.669011802285,8540.74035862
11,7904.239259784012,8659.758395009821,10483.352240739576,8605.894095278032
12,7904.239259784012,8893.491550655663,11637.299636171627,8579.045625708073
13,7904.239259784012,8880.370054802534,11584.821720217307,8605.894095278032
14,7904.239259784012,8932.5734859232,11434.548179456055,8822.236617039725
15,7904.239259784012,8844.868249178659,10980.687995588549,8527.64983512937
16,7904.239259784012,8675.050996929753,11274.34110318781,8527.64983512937
17,7904.239259784012,8746.501039611629,12535.778148365367,8527.64983512937
18,7904.239259784012,8690.136223320726,11274.34110318781,8527.64983512937
19,7904.239259784012,8863.658242690924,11274.34110318781,8605.894095278032
20,7904.239259784012,8750.011984530913,10396.340128455633,8527.64983512937
21,7904.239259784012,8789.561712903953,12295.094919428077,8527.64983512937
22,7904.239259784012,8753.666035915654,11313.795560825229,8527.64983512937
23,7904.239259784012,8825.117800157108,11386.007903038986,8527.64983512937
24,7865.1531496607795,8745.310561250973,10396.340128455633,8527.64983512937
25,7865.1531496607795,8629.723292347664,11191.334047389202,8527.64983512937
26,7865.1531496607795,8592.926019433437,11342.596843801002,8499.68609218336
27,7865.1531496607795,8776.044672854976,12295.094919428077,8527.64983512937
28,7828.540339061379,8814.6402383349,11753.367995293678,8471.722349237349
29,7798.290038888371,8647.714818075216,11191.334047389202,8425.23005173126
30,7798.290038888371,8650.910719451716,11491.408300986943,8425.23005173126
31,7798.290038888371,8735.991457054462,11491.408300986943,8390.725994658402
32,7798.290038888371,8773.215997769259,11491.408300986943,8383.727882646774
33,7798.290038888371,8622.866740421314,11491.408300986943,8376.971181955252
34,7798.290038888371,8588.088861579361,11430.116221240523,8383.727882646774
35,7798.112095388351,8536.539893775054,11430.116221240523,8376.971181955252
36,7798.112095388351,8640.658497901146,11430.116221240523,8376.971181955252
37,7798.112095388351,8568.42748046915,11430.116221240523,8376.971181955252
38,7798.112095388351,8509.678988992198,9591.1055472209,8376.971181955252
39,7798.112095388351,8655.103648966306,12719.076617110648,8376.971181955252
40,7798.112095388351,9024.23529663618,12719.076617110648,8376.971181955252
41,7798.112095388351,8964.507807606073,12719.076617110648,8376.971181955252
42,7798.112095388351,8708.399238764694,12719.076617110648,8376.971181955252
43,7798.112095388351,8577.135282061101,9737.377921710238,8376.971181955252
44,7798.112095388351,8933.231272063444,12719.076617110648,8376.971181955252
45,7798.112095388351,8910.5551206794,12719.076617110648,8376.971181955252
46,7798.112095388351,8741.595138008699,12719.076617110648,8376.971181955252
47,7798.112095388351,8589.454075386291,11423.359520549002,8376.971181955252
48,7798.112095388351,8584.786809246592,12295.076371329415,8376.971181955252
49,7798.112095388351,8484.928669476585,10999.359274767772,8376.971181955252
50,7798.112095388351,8470.733881056376,10999.359274767772,8376.971181955252
51,7798.112095388351,8452.749261980272,10999.359274767772,8376.971181955252
52,7798.112095388351,8386.200032010365,9154.313425207358,8376.971181955252
53,7798.112095388351,8403.28072294207,11588.559385156725,8376.971181955252
54,7798.112095388351,8380.922731698167,9591.1055472209,8376.971181955252
55,7798.112095388351,8421.248800172973,10999.359274767772,8376.971181955252
56,7798.112095388351,8426.17385236629,9591.1055472209,8334.122872912038
57,7798.112095388351,8427.445947621722,9297.729468406753,8172.947214406958
58,7798.112095388351,8343.784688649033,9297.729468406753,8172.947214406958
59,7798.112095388351,8313.54574286084,9154.313425207358,8172.947214406958
60,7798.112095388351,8297.43771767213,9154.313425207358,8172.947214406958
61,7798.112095388351,8331.270305107571,9154.313425207358,8172.947214406958
62,7798.112095388351,8343.079074782123,9154.313425207358,8172.947214406958
63,7798.112095388351,8290.286086396041,9154.313425207358,8172.947214406958
64,7798.112095388351,8278.551349526171,9154.313425207358,8172.947214406958
65,7798.112095388351,8319.343016438728,9297.729468406753,8172.947214406958
66,7798.112095388351,8285.396397616007,9154.313425207358,8172.947214406958
67,7798.112095388351,8269.124417205805,9154.313425207358,8172.947214406958
68,7798.112095388351,8320.501394579403,9672.688278516896,8172.947214406958
69,7798.112095388351,8292.452593723212,10999.359274767772,8172.947214406958
70,7798.112095388351,8316.445302690236,10999.359274767772,8172.947214406958
71,7798.112095388351,8448.37243498146,10999.359274767772,8172.947214406958
72,7798.112095388351,8257.000356007538,10999.359274767772,8172.947214406958
73,7798.112095388351,8334.531428795432,10999.359274767772,8172.947214406958
74,7798.112095388351,8284.42528290635,9297.729468406753,8172.947214406958
75,7798.112095388351,8315.878266763746,10999.359274767772,8151.303108513772
76,7798.112095388351,8301.802506475537,10999.359274767772,8129.659002620585
77,7798.112095388351,8263.333647730637,10999.359274767772,8129.659002620585
78,7798.112095388351,8219.728229126802,9093.70550085846,8129.659002620585
79,7798.112095388351,8269.864946442376,9154.313425207358,8129.659002620585
