,Best,Average,Worst,Median
0,165585.31577225844,298245.29425115726,715130.0913005951,256685.90009761715
1,133362.1284730614,211673.14944420874,398036.64261406625,218045.0447043223
2,120964.96583976064,213897.89213878007,492393.7027361827,201039.10559385936
3,116183.87386660022,185166.37838791043,393092.02227348916,171956.22300100693
4,106852.18745604416,177652.70528515655,398565.55947604286,153144.5024243624
5,101828.458124892,174478.42678483768,384861.300035183,154206.20477465622
6,100525.09857159096,182377.91935251464,341700.986819651,158548.96420788037
7,100176.0660042573,170163.2212073924,294617.1232684971,158714.9556891924
8,100133.51138665159,170649.49951842902,393806.24154225853,153358.22618489244
9,100133.32809962,165356.9793444233,328768.7713276353,150092.705957528
10,100133.32809962,171711.53047428894,384162.52187450667,153512.33624689528
11,100133.32809962,165088.1758596621,281041.10809700476,153880.83741932016
12,100133.32809962,170484.15416590744,320498.25350391655,157635.64152063307
13,100133.32809962,174676.56600752537,338875.8253173777,160121.22615765617
14,100133.32809962,165872.30328759536,340095.5654590745,153606.58988297326
15,100133.32809962,178575.70110552982,296189.0792197529,146301.3337661574
16,100133.32809962,177592.6830519861,399945.87094054447,158662.31480281168
17,100133.32809962,187993.01653491022,446989.8523641201,156783.43292251695
18,100133.32809962,181082.48487486874,334087.24515243364,159883.8997564685
19,100133.32809962,174040.61160696097,302747.9687930029,163122.0392678469
20,100133.32809962,175755.0813430924,297309.5216671251,159414.1706404659
21,100133.32809962,176475.59579834976,384765.5007674691,159717.8314775267
22,100133.32809962,176521.0932236629,339946.42769166536,162268.89079871573
23,100133.32809962,175364.41503574123,302724.11908958823,157942.96716681903
24,100133.32809962,177625.20528974998,326304.5803024913,155955.67105555235
25,100133.32809962,165671.1540761657,295320.9173860305,152124.05690992606
26,100133.32809962,166194.5210160933,296107.3254255607,154200.02737735858
27,100133.32809962,167428.06816185982,396611.70463852846,151159.265560065
28,100133.32809962,173591.17841587382,310835.6138503246,155366.66725898162
29,100133.32809962,171622.36951174046,307147.18196238176,149248.5922842936
30,100133.32809962,177074.14982749213,266860.7404000324,180362.3645548423
31,100133.32809962,174851.79750832933,263651.58031290374,172043.00215221354
32,100133.32809962,164972.68085180834,283755.34087499056,154705.4815357675
33,100133.32809962,163425.24961064372,307340.2443124693,153272.43252275384
34,100133.32809962,171297.32790403388,307547.15731000935,152922.60831399477
35,100133.32809962,168524.33928634052,410893.9131104279,160293.64960247098
36,100133.32809962,167702.61736497542,295286.54566670256,150545.1165144284
37,100133.32809962,167491.13321029712,509080.513331402,149428.21961355186
38,100133.32809962,161780.86238047955,311687.1650535327,147816.68705660728
39,100133.32809962,161488.84754827534,311130.76063069265,149553.23800384137
40,100133.32809962,154435.02092784396,238450.71657372225,149413.81830065633
41,100133.32809962,160585.8476432105,295286.54566670256,149874.28913904133
42,100133.32809962,160874.29905421918,295286.54566670256,145710.67999344307
43,100133.32809962,163799.3742158828,284197.47106978175,149568.76056332645
44,100133.32809962,164953.7944477294,283762.1931017002,155360.09123447252
45,100133.32809962,172025.75343848066,399861.48848408845,155325.4524569373
46,100133.32809962,172556.59818261903,305316.5847784028,154387.10866406088
47,100133.32809962,163621.6391535422,304493.3712241621,152571.6881237179
48,100133.32809962,172531.66596423098,396887.93248380383,152688.88420498202
49,100133.32809962,171302.6463887211,311169.5505331049,158562.07967835822
50,100133.32809962,173759.83935051796,316117.63129311317,154771.70924038222
51,100133.32809962,180478.5355864749,315598.2778842198,160646.26354882855
52,100133.32809962,164692.8125392033,318113.2083261484,149047.17395340977
53,100133.32809962,172993.9278456111,295286.54566670256,154008.87825566437
54,100133.32809962,169194.41225729513,331193.41285962285,160653.0627672622
55,100133.32809962,177052.70436011374,310193.8367399014,156607.4316857824
56,100133.32809962,169786.2230884167,295286.54566670256,154143.59948527053
57,100133.32809962,169672.2109046309,370370.9858633504,149577.57917972805
58,100133.32809962,172873.74288264656,404322.5367207726,154704.30211954453
59,100133.32809962,178797.39752006397,338177.22579415416,150071.09702100605
60,100133.32809962,182071.2698919431,335771.9174568005,152162.75788749856
61,100133.32809962,187185.42668901975,415750.0555623559,151154.82237985346
62,100133.32809962,165699.78853962483,407430.59602075163,147621.14179560798
63,100133.32809962,177540.32898375267,400673.02117357124,152454.3920564729
64,100133.32809962,161514.011097135,295286.54566670256,147686.13253791703
65,100133.32809962,163265.07630203612,302881.3003041632,148389.38091126853
66,100133.32809962,163954.2889183875,295286.54566670256,147419.4245184459
67,100133.32809962,161677.2873190151,295286.54566670256,146831.07859424053
68,100133.32809962,168964.4813303913,301107.425422459,150352.95377429682
69,100133.32809962,173651.52945606763,284197.47106978175,150442.3402505625
70,100133.32809962,176756.75463264232,400349.5007762079,157535.39312033428
71,100133.32809962,160197.1989195432,397591.4934174168,145629.3091143686
72,100133.32809962,159203.6605462345,254649.66321433475,155646.82675068284
73,100133.32809962,161237.6656534343,295286.54566670256,152460.86481242813
74,100133.32809962,166056.5948355887,407346.57754558045,152196.9337391572
75,100133.32809962,155852.50306965585,289924.9473609223,154394.1913729005
76,100133.32809962,175812.90154020832,295286.54566670256,156930.3900503575
77,100133.32809962,183802.64835700393,307880.47565271944,170306.51930806594
78,100133.32809962,177996.87437459556,315695.9694830633,160126.87708957016
79,100133.32809962,178441.29304879793,450093.23009754834,159911.9850727474
