,Best,Average,Worst,Median
0,662208.6510298052,751545.1681700419,886027.9895149183,753090.3525683065
1,549826.7642321232,593934.1788664537,642801.7807423435,590494.3823147602
2,506584.4776724548,556305.0864934974,648850.7036201869,550603.9795747555
3,489728.1714994853,537047.7511622134,624310.4776622924,527348.8477687121
4,483877.65680798836,535552.0948348476,649960.4783599118,523044.4588071612
5,481596.654900342,530110.2518855503,621453.9599596963,524467.4899843481
6,478188.5981382559,530578.1698343245,634049.0698526546,514878.52990402037
7,474167.83332657727,532045.7314807565,664702.1729631065,522281.4054876826
8,472304.5443789202,525161.0495515363,643746.9461697822,513423.4060569387
9,471371.48782674025,523675.4773724811,628713.8567362686,518768.19667286065
10,469734.9515356586,515747.17272705457,593248.6078249636,506411.26836614707
11,469086.9024962225,513229.5528555253,593069.9421694438,505511.07488985814
12,468959.1419345535,519120.3089724946,686758.0253637034,508411.68082484545
13,467038.00334959,524555.7329935568,629052.9468818766,509989.4920491489
14,464442.2025673954,524447.2856218802,636888.2121683895,507847.8368255466
15,463541.0010619732,530851.0357142868,676636.1656412489,513857.5237533597
16,462554.4523816679,528551.1375735827,696390.5008240115,509142.9070253405
17,461793.4100503124,520851.8444316801,673222.5365971401,505187.75798074284
18,461135.3667929006,522326.1531190473,689832.6217230993,509837.48759037524
19,460897.08967639384,521122.63404317346,621657.8608116941,511221.59466916905
20,460734.4076381336,519894.631405305,632848.9911132444,510336.0520436909
21,460697.3329853411,521859.0417742124,659856.8327546134,507971.35566681507
22,460665.67932453525,533334.2935558303,684426.8796541563,514094.9058682405
23,460664.1277312075,520616.12132545374,601461.86527278,515709.21522380935
24,460632.7272439451,528544.2264397078,615504.4107914085,513264.87981531274
25,460632.3737572313,520531.1176435028,632088.9047224756,506794.1885902329
26,460632.3737572313,518339.267536091,641071.1268103503,501858.0401137128
27,460632.3737572313,521128.55615643103,636520.2932840695,508006.06062605506
28,460632.3737572313,516017.996897813,649925.713086551,501025.81541010307
29,460632.3737572313,516054.01744546875,623693.2540453412,506705.35581371456
30,460632.3737572313,515883.3327368664,654702.5684403676,501034.4239593585
31,460632.3737572313,525445.6799168455,684723.2854011955,506616.74815207097
32,460632.3737572313,526671.4472517413,662361.7559566409,519302.63981322374
33,460632.3737572313,527613.3837334595,622961.6571726198,516839.8127658352
34,460632.3737572313,524461.5003774737,627602.072587047,516712.0868758494
35,460632.3737572313,523936.96374775574,649324.9862886511,514797.40382897755
36,460632.3737572313,523145.1111127128,660699.3439974466,505091.6670956257
37,460632.3737572313,521361.0902667056,628271.5323627518,510698.2631557694
38,460632.3737572313,524048.20634683943,673101.7128445222,510390.1903405121
39,460632.3737572313,521787.1189464693,670814.9286478269,510091.3224575283
40,460632.3737572313,522126.89993077685,628489.1979297535,506052.5973366762
41,460632.3737572313,520258.0895795173,713370.9710841237,510658.5110179915
42,460632.3737572313,527435.2776092251,663601.4904373379,511411.9764558829
43,460632.3737572313,525225.9035352666,629312.354503606,513902.51032922976
44,460632.3737572313,527810.244252799,625968.3956158885,523682.87345002836
45,460632.3737572313,536573.4750678396,648262.9624313707,525265.7996001244
46,460632.3737572313,532461.4855301535,632540.1913380324,525438.0471767152
47,460632.3737572313,530318.0530896584,668763.9771376943,519757.3631273933
48,460632.3737572313,528423.3183780239,641214.06762388,522053.34267535957
49,460632.3737572313,528789.1325789043,629198.0101545991,518512.08454227983
50,460632.3737572313,535854.2557073836,674692.9310684851,523005.3998892806
51,460632.3737572313,528263.0667092432,620542.4346429259,517424.5898677615
52,460632.3737572313,531757.049599955,653319.0349319791,520049.6177335854
53,460632.3737572313,527523.5279506849,663959.5298726545,510192.311138349
54,460632.3737572313,524967.7119828076,628305.1945822535,516694.6451017386
55,460056.5256069846,532518.6543849277,668391.9465402256,513011.59239662474
56,459206.83031002246,520850.85326243564,644941.5714465778,509976.3124292228
57,458438.28746057407,520832.75643063337,607136.985001633,507571.6768361462
58,457992.9996245529,517094.78267056396,602350.5315009112,508099.5201775689
59,457892.96100179316,527129.6195522508,663804.2245648913,507032.8633166318
60,457892.3346780847,525522.5139396313,677597.6764661013,510366.98527358903
61,457892.29447504855,521081.3516497015,620105.2532828536,508362.4147353161
62,457892.29447504855,516057.02572176565,626308.2567440345,501646.6647955574
63,457892.29447504855,522603.02725304227,648866.2896774611,505821.4808886858
64,457892.29447504855,517936.61633748637,598470.5644843674,506200.5845985118
65,457892.29447504855,520572.1707264912,698437.7437014033,505454.6266238523
66,457892.29447504855,522883.5879704905,623208.5044972212,505275.1531482433
67,457892.29447504855,514614.627372005,605929.8373183992,502568.4291428328
68,457892.29447504855,512783.4903044313,639765.0658697204,503429.4793979614
69,457892.29447504855,517130.64429143566,624330.2655504569,506724.53540931107
70,457892.29447504855,522070.78490430006,610636.5806846558,505388.6114023372
71,457892.29447504855,518567.91474064224,620548.7819110428,506257.7643262764
72,457892.29447504855,521091.76739998,675455.2968344174,504623.59202709084
73,457892.29447504855,522592.9882649242,640779.3233232247,503504.10837856686
74,457892.29447504855,517177.95015385037,630812.2879957593,505543.0706993829
75,457892.29447504855,524270.1867642995,643985.8900564869,516223.1915020816
76,457892.29447504855,529818.3597831532,608267.9915329977,519030.4952112919
77,457892.29447504855,520718.49855286063,677654.4312205303,520803.08922824607
78,457892.29447504855,527185.7686579175,710408.0245838284,510361.0967893937
79,457892.29447504855,521614.65517853963,606177.7838132572,518326.5520675029
