,Best,Average,Worst,Median
0,72180.7109840991,80562.58040126921,97823.82387674268,80374.53045091365
1,34843.28133864989,48907.29052443388,63986.093990538386,48557.27782334789
2,24488.788115320167,36832.317864057404,55445.0815257685,34624.104121622775
3,20155.8184704564,29750.530638184508,47333.156906977485,28026.991048734322
4,19590.22647640048,26183.332612840586,42522.43233304368,24450.397440114448
5,19474.466316931303,24748.204657807033,42993.4258005896,23502.92779268667
6,19287.02121242253,25956.90836704245,57589.15032087472,23387.947263815488
7,19140.767853866404,25578.435869285062,50192.66713380747,23712.897534248405
8,19130.564564774955,25736.085979067793,55958.31888677509,23347.760061303758
9,18960.642555222083,25492.118530221756,55799.83113665259,22480.054851475466
10,18821.43332849149,26024.944139986776,58393.20004654854,23667.699358473586
11,18772.30711126981,27301.902945001297,59710.68245167884,23507.394614057877
12,18763.077838986574,25547.57723510281,55105.00744707949,22350.975460581336
13,18763.077838986574,25826.62571037592,62186.1269916539,22216.152193586604
14,18763.077838986574,25562.40124070023,60328.428315000354,22388.232018102855
15,18763.077838986574,26007.133566282962,60732.07562402015,22936.159444155637
16,18763.077838986574,26200.91541308148,59475.946964587994,22522.769238771427
17,18763.077838986574,26061.619955340677,57934.26577288038,23893.02242276369
18,18763.077838986574,26779.876795019645,58503.54055669621,23738.154861935305
19,18763.077838986574,26701.54179529261,74182.26074649849,23524.823257858057
20,18763.077838986574,26046.875761810123,58440.601937426065,23182.296836600457
21,18740.01726264414,25446.124909776543,53927.19343762445,23527.34194077366
22,18681.936570525308,23384.473326643605,46746.322165464575,21862.373672794325
23,18658.892533698607,25898.39493717244,61360.347039680026,22033.141811517464
24,18641.751858629235,25914.121915226868,74469.64738211982,21844.421611455196
25,18641.751858629235,24470.19200866059,53012.53920623271,21838.171260617964
26,18641.751858629235,23885.673763633622,58073.974361243614,21831.92090978073
27,18641.751858629235,26181.909153536653,56812.54761792372,21910.806144412218
28,18641.751858629235,24816.459252786233,57879.298780123965,21844.421611455196
29,18641.751858629235,25272.01858230886,60914.287162011235,21844.421611455196
30,18641.751858629235,24830.7884272752,60492.86332925243,21844.421611455196
31,18641.751858629235,24567.294315220068,44597.16329905173,21844.421611455196
32,18547.326774933477,24346.862174125556,47144.1577670841,21804.649185089966
33,18522.280377362946,25874.302106781593,57900.001620696166,21844.421611455196
34,18522.10453210809,24992.388556125403,61439.874126815535,21939.938315686326
35,18522.081467016185,25768.72376171275,60373.92310956964,21845.749249259236
36,18522.081467016185,28400.550413983303,58221.75788487178,22414.31060747728
37,18522.081467016185,27483.868864629043,57855.3774038324,22085.91411218218
38,18522.081467016185,26423.580564286513,57957.85613836401,22298.66697451807
39,18522.081467016185,24474.54823182934,52215.461263660894,22012.846009459798
40,18522.081467016185,25308.54866829736,61593.46329488295,21766.412523231433
41,18522.081467016185,26940.76883195472,57251.0296870505,22495.47734808725
42,18522.081467016185,24236.487881203448,54644.64407302256,21823.080037202755
43,18522.081467016185,26103.95822347119,61153.45094721619,21760.792549106976
44,18522.081467016185,25154.65760547716,55405.84160336348,21760.792549106976
45,18522.081467016185,25969.39837067656,46999.66668546865,22398.69311913082
46,18522.081467016185,24518.230598409988,60448.93246111246,21839.015020097082
47,18522.081467016185,24994.66261337,61024.066776132175,21973.89890789022
48,18522.081467016185,24971.54317416295,49770.50759055659,22315.20258231932
49,18522.081467016185,25124.424546936312,59399.8112525906,22032.037540047786
50,18522.081467016185,24927.58953822194,56272.8672093294,22147.44671410282
51,18522.081467016185,23725.948492078394,54719.746680734046,21829.683731855534
52,18522.081467016185,26508.0342389046,57892.08641969154,21873.79224408616
53,18522.081467016185,24949.10101043758,56749.16185640773,21839.015020097082
54,18522.081467016185,22948.998766990397,41672.48113955482,21790.574799033788
55,18522.081467016185,25981.492151914554,56944.07666338414,21981.39596205749
56,18522.081467016185,25283.892085554566,59390.04543610328,21897.927057381785
57,18522.081467016185,25351.478969752246,56204.697499082286,21839.015271002063
58,18522.081467016185,24816.352533326168,57795.401952289656,21839.015020097082
59,18522.081467016185,24498.53598654735,47818.46327211723,22612.99616916404
60,18522.081467016185,25259.703667258105,42545.01277322751,22315.20258231932
61,18522.081467016185,25168.886033058512,42727.75839140228,22136.44923082961
62,18522.081467016185,24141.313395987163,37021.90097964335,21873.79224408616
63,18522.081467016185,24788.511636079413,47891.94611414416,21839.015020097082
64,18522.081467016185,25313.642925323173,43669.278130072395,22380.954026935255
65,18522.081467016185,24160.99560181291,40233.47360373108,22259.67526685977
66,18522.081467016185,24805.54475017278,51972.15043226455,22137.82881020374
67,18522.081467016185,23420.140802958926,37063.286361058796,21839.015020097082
68,18522.081467016185,24175.632595578812,42341.60256189551,21839.015020097082
69,18522.081467016185,24787.22869852962,53449.97025937118,21839.015020097082
70,18522.081467016185,23317.438577088946,57036.90919431982,21839.01810318878
71,18522.081467016185,24649.535653558632,57978.239283051196,21839.015145549572
72,18522.081467016185,24259.515138121347,51228.98291065872,21839.015020097082
73,18522.081467016185,24380.440762660193,43757.33904650742,21839.01810318878
74,18522.081467016185,25373.995752236922,46409.31773105703,22036.14170547943
75,18522.081467016185,23925.30418206171,45263.13165610219,21839.015020097082
76,18522.081467016185,24136.09815689992,44743.23610617276,21839.01797773629
77,18522.081467016185,24162.699692228118,40600.97934461853,22128.488202373155
78,18522.081467016185,25144.802757978436,59372.15855225003,21839.01797773629
79,18522.081467016185,24003.660614739118,45091.26032779501,21839.015020097082
