,Best Result,Time Taken
0,8339.964742193843,60.35168242454529
1,8278.087704779644,54.09147906303406
2,8278.087704779644,60.5401508808136
3,8176.788404100867,56.75329566001892
4,8278.087704779644,65.05809116363525
5,8278.087704779644,63.253520250320435
6,8278.087704779644,63.91246700286865
7,8433.822395894556,62.878535985946655
8,8339.964742193843,61.917513847351074
9,8186.903347782543,61.13780236244202
