,Best,Average,Worst,Median
0,11994.054971774778,15423.407611017723,24044.696906898862,15049.54678460928
1,11498.464432409619,13848.745400078398,24044.696906898862,13281.13491753292
2,11084.827236337798,13037.403837151389,18038.600383980745,12735.985866931893
3,11084.827236337798,12570.941963275309,18038.600383980745,12350.913461229226
4,11084.827236337798,12274.760783981399,13969.54109150947,12327.689357867128
5,11084.827236337798,12406.944101735491,15012.808729465958,12350.913461229226
6,11084.827236337798,12359.503302279647,15012.808729465958,12290.58263263106
7,10661.476589238759,12551.917914437274,14884.548280859213,12144.647111808512
8,10661.476589238759,12294.606827663976,14884.548280859213,11783.210980474498
9,10661.476589238759,12530.082920791578,14495.465269927598,12058.623020734489
10,10661.476589238759,12497.858324899518,14495.465269927598,12273.239004519268
11,10661.476589238759,12317.395878917325,14495.465269927598,11868.181211492314
12,10661.476589238759,12082.109151060542,14495.465269927598,12043.492464886654
13,10661.476589238759,11917.995670409133,14884.548280859213,11738.52888049648
14,10661.476589238759,11708.437679635837,13897.381176025807,11738.52888049648
15,10661.476589238759,11641.198027594855,12901.458433817574,11643.733545636478
16,10661.476589238759,11565.01862410764,14379.027983090924,11476.930750581447
17,10661.476589238759,11440.523343728482,12901.458433817574,11476.930750581447
18,10661.476589238759,11507.444695936832,14884.548280859213,11288.208281826744
19,10661.476589238759,11420.153289343818,14884.548280859213,11476.930750581447
20,10661.476589238759,11338.993176421018,12901.458433817574,11476.930750581447
21,10661.476589238759,11476.188883069817,12901.458433817574,11382.569516204096
22,10661.476589238759,11542.18890877153,12901.458433817574,11476.930750581447
23,10661.476589238759,11557.603380785442,14884.548280859213,11382.569516204096
24,10661.476589238759,11665.893463171651,14884.548280859213,11733.959697987042
25,10661.476589238759,11668.395144337492,12901.458433817574,11733.959697987042
26,10661.476589238759,11641.046824591092,12901.458433817574,11515.21907193368
27,10661.476589238759,11652.300250970107,12901.458433817574,11382.569516204096
28,10661.476589238759,11589.98337163581,12901.458433817574,11288.208281826744
29,10661.476589238759,11602.144489941773,14884.548280859213,11288.208281826744
30,10661.476589238759,11444.831939179257,12901.458433817574,11288.208281826744
31,10661.476589238759,11505.54988733657,12901.458433817574,11382.569516204096
32,10661.476589238759,11435.669383646278,12901.458433817574,11084.827236337798
33,10661.476589238759,11422.83623479418,12901.458433817574,11084.827236337798
34,10661.476589238759,11562.688351724808,12901.458433817574,11476.930750581447
35,10661.476589238759,11472.885726690101,13582.061488880134,11288.208281826744
36,10661.476589238759,11468.437832057416,14884.548280859213,11207.416703000534
37,10661.476589238759,11356.861839175264,14884.548280859213,11084.827236337798
38,10661.476589238759,11325.853544687941,12474.273651999414,11084.827236337798
39,10661.476589238759,11377.089250834868,12474.273651999414,11084.827236337798
40,10661.476589238759,11364.067940063596,12474.273651999414,10873.151912788278
41,10661.476589238759,11440.289912341163,12657.796640131788,11084.827236337798
42,10661.476589238759,11384.379451571298,12657.796640131788,11084.827236337798
43,10661.476589238759,11410.24096419192,12657.796640131788,11084.827236337798
44,10661.476589238759,11424.711926761333,12657.796640131788,10873.151912788278
45,10661.476589238759,11513.399918278219,12657.796640131788,11207.416703000534
46,10661.476589238759,11585.591515007603,12657.796640131788,11480.03690187653
47,10661.476589238759,11536.108575303891,12657.796640131788,11207.416703000534
48,10661.476589238759,11458.048839414683,12657.796640131788,11146.121969669166
49,10661.476589238759,11466.285455846257,15095.858741597942,11207.416703000534
50,10661.476589238759,11363.086445403318,12657.796640131788,11207.416703000534
51,10661.476589238759,11705.278051208066,15095.858741597942,11733.959697987042
52,10661.476589238759,11432.208278595146,12657.796640131788,11134.306554169245
53,10661.476589238759,11513.196394574114,12657.796640131788,11207.416703000534
54,10661.476589238759,11474.968364716653,12657.796640131788,11183.785872000692
55,10661.476589238759,11462.398122147337,12657.796640131788,11183.785872000692
56,10661.476589238759,11507.124645577709,12657.796640131788,11207.416703000534
57,10661.476589238759,11508.4716170778,12657.796640131788,11207.416703000534
58,10661.476589238759,11483.930623997914,12657.796640131788,11183.785872000692
59,10661.476589238759,11380.723389173716,12657.796640131788,11195.601287500613
60,10661.476589238759,11413.996697740424,12657.796640131788,11183.785872000692
61,10661.476589238759,11488.703466783218,12657.796640131788,11207.416703000534
62,10661.476589238759,11384.757624569747,12657.796640131788,11207.416703000534
63,10661.476589238759,11537.595152994018,12657.796640131788,11207.416703000534
64,10661.476589238759,11440.864241987929,12657.796640131788,11207.416703000534
65,10661.476589238759,11400.744532308581,12657.796640131788,11207.416703000534
66,10661.476589238759,11478.03223783685,12657.796640131788,11207.416703000534
67,10661.476589238759,11347.175998072857,12657.796640131788,11183.785872000692
68,10661.476589238759,11481.494044967842,12657.796640131788,11195.601287500613
69,10661.476589238759,11360.851686697806,12657.796640131788,11183.785872000692
70,10661.476589238759,11457.01523185372,12657.796640131788,11207.416703000534
71,10661.476589238759,11369.245701265869,12657.796640131788,11207.416703000534
72,10661.476589238759,11407.64857310872,12657.796640131788,11207.416703000534
73,10661.476589238759,11488.929404214208,12657.796640131788,11207.416703000534
74,10661.476589238759,11595.034245699098,12657.796640131788,11752.657100752529
75,10661.476589238759,11405.138631768288,12657.796640131788,11195.601287500613
76,10661.476589238759,11567.368134424169,12657.796640131788,11539.14937616199
77,10661.476589238759,11388.834560250798,12657.796640131788,11207.416703000534
78,10661.476589238759,11322.147360987608,12657.796640131788,11207.416703000534
79,10661.476589238759,11353.468285919114,12657.796640131788,11195.601287500613
