,Best,Average,Worst,Median
0,852624.0367553391,1361701.7913166126,2278181.0823897608,1356066.0916587738
1,817658.8406536919,1208372.2348814686,1530900.2122035665,1245616.563498456
2,815438.0947497683,997858.1343042704,1329756.360531446,965717.9203079805
3,815320.6466855353,1125737.1463291768,1861614.3292675437,978358.4841554796
4,815314.0278844521,1105026.9130801754,1858407.8223784105,982938.8931635258
5,815313.4092368127,1105423.0143577678,1828185.5073657236,1205985.6914776228
6,815313.3475826075,1137792.0361252287,1856080.5907620322,1206007.9837603401
7,815313.3475826075,1091520.9746579598,1841262.5626539257,1206008.3099341076
8,815313.3456097324,951254.7725225859,1234914.101211396,827030.4300560574
9,815313.3456097324,1102895.943939061,1853138.192424762,825010.8948743017
10,815313.3456097324,1190695.3621321176,1461396.7906720196,1206025.003025439
11,815313.3456097324,1149131.9491989776,1859691.6312924952,1205962.7453626306
12,815313.3456097324,1167883.4431748174,1474021.2740964997,1220121.7696391726
13,815313.3456097324,1146248.7445276757,1861643.5631737295,1205962.747392294
14,815313.3456097324,1001736.4428747625,1838460.550660199,964875.6637831741
15,815313.3456097324,1084677.5104512712,1863101.777529986,825061.6013348694
16,815313.3456097324,984080.6786248627,1234869.2916334067,964837.4476354113
17,815313.3456097324,1108774.5691655532,1863350.1830871105,830841.8995365195
18,815313.3456097324,1014605.7138225111,1234888.5113854373,1002408.35048928
19,815313.3456097324,936620.9450968258,1234904.1558290534,842698.1790653259
20,815313.3456097324,1071514.7989252834,1797198.6707117734,830380.0228499912
21,815313.3456097324,1070756.8673874761,1835261.1419206643,1205985.9556634491
22,815313.3456097324,1154109.5883516227,1866688.4427238177,1205964.333400738
23,815313.3456097324,1020547.5618531813,1234885.2955589977,1034059.710931363
24,815313.3456097324,948458.3608357351,1234905.1111984276,843575.769414604
25,815313.3456097324,1064716.977584899,1763929.8886328065,841812.8560977546
26,815313.3456097324,1119072.3911641054,1370790.4486437645,1234711.2114021499
27,815313.3456097324,1159136.7113071196,1851996.6972021335,1205964.5127651677
28,815313.3456097324,1165826.1687298017,1467001.516608336,1206068.6287290072
29,815313.3456097324,1006294.864247105,1234889.8439936042,996582.8182170345
30,815313.3456097324,1038920.2074942213,1865304.1630962086,841689.6668312105
31,815313.3456097324,998857.2879343797,1779963.3078898517,818807.5774120602
32,815313.3456097324,1129422.91805354,1832449.0065606795,1206007.689026115
33,815313.3456097324,1102580.2487997252,1855298.3483202746,825016.1162009464
34,815313.3456097324,1016673.0879638684,1234902.223728777,1005385.2235531276
35,815313.3456097324,1036107.67317842,1862539.5047354922,825064.1531133493
36,815313.3456097324,1008494.5858559342,1843281.8342541356,964615.4966058047
37,815313.3456097324,1175880.51116833,1862270.8131849554,1206008.407583425
38,815313.3456097324,1019700.4141965874,1234877.12573534,1002404.7179047486
39,815313.3456097324,1039069.3934601408,1868589.993151485,842698.1862682885
40,815313.3456097324,1013282.5491068873,1234883.1491720737,1002457.7631428299
41,815313.3456097324,1144648.688744683,1862625.4980310532,978280.2188213798
42,815313.3456097324,1118496.09838894,1857444.5251163044,1205964.37944024
43,815313.3456097324,1154892.4789265261,1861597.4121960106,1205963.6793334922
44,815313.3456097324,1003920.8063933216,1860044.0921480723,822833.6097080244
45,815313.3456097324,1086005.1515061571,1862971.5427060397,825061.5038122884
46,815313.3456097324,1103594.2227383654,1842196.6931725245,825021.466744333
47,815313.3456097324,1069324.665104329,1487959.7961892071,1114870.0360016632
48,815313.3456097324,946388.466950174,1234910.6813684478,843155.8373896925
