,Best Result,Time Taken
0,362394.89793770865,1519.1841759681702
1,367968.1260223212,1431.1629829406738
2,366709.40821763687,1370.521966457367
3,364206.06038763875,1447.8461558818817
4,365353.49511002493,1381.743583202362
5,364480.1424181595,1514.4108316898346
6,366199.8476396317,1491.2367179393768
7,368234.1235116592,1465.8021459579468
8,364773.98203505843,1502.1781346797943
9,365662.0494525636,1519.5086297988892
