,Best,Average,Worst,Median
0,557623.022545975,623660.333536196,742548.3754323893,617285.776920081
1,436763.60509491246,484752.487896735,559924.2052916889,484754.4286823401
2,394686.45823423367,441653.314265872,510387.8401886447,434809.32616784447
3,383072.18398129026,429441.4963927209,520387.0727242944,419772.1670655864
4,376454.72121825395,422344.77944947383,497878.0597853316,416648.7809916832
5,372309.6548502363,413981.39892525045,486518.46183055965,405511.29929578427
6,370528.4231480956,416430.82151230186,507219.4846040595,410033.14347406017
7,369336.86197158473,413018.4315717637,555976.5767949536,402778.53741051565
8,368602.1748960924,415681.81932114024,494738.883507871,403875.17059468926
9,368180.2405852989,412180.1651053032,531179.483476749,402607.8364668432
10,368095.2861918221,414391.2981296911,494082.3689986665,404592.33501010516
11,368017.96243593894,412025.08545538667,494011.31804963603,400963.93756992917
12,367969.5456392651,415666.4483866549,518680.0000769812,399467.2952487364
13,367968.16848621774,410801.02407023933,505995.98747246584,396872.4195187971
14,367968.1260223212,417057.3410260675,540202.2646846822,399281.07530766417
15,367968.1260223212,415123.5417217286,515786.92476042267,399052.12533159624
16,367968.1260223212,411127.5751631424,507126.9644438182,399295.55407062836
17,367968.1260223212,410951.98018494167,549473.6895977844,400224.78869298496
18,367968.1260223212,416635.94518761145,530040.608990308,407249.51637277694
19,367968.1260223212,409746.70054019155,494854.32813844865,403955.5156474747
20,367968.1260223212,405545.70389475214,517996.9850122293,396463.6231593186
21,367968.1260223212,411185.1164609949,522078.0445211807,395726.0347547495
22,367968.1260223212,414340.62001368246,510090.7151838496,404017.44124988996
23,367968.1260223212,410432.4983185241,487369.67994030274,399812.5965869631
24,367968.1260223212,410125.29123654723,475132.00769352465,400392.51261659805
25,367968.1260223212,411503.28834117507,523636.2496200508,400441.9841802104
26,367968.1260223212,412515.2476606919,515291.5424308998,394897.65565371973
27,367968.1260223212,414836.14097349043,514046.77217847144,398998.17872541375
28,367968.1260223212,415396.9590057905,556133.2828459577,403442.5740131837
29,367968.1260223212,414342.5623512556,499261.9437741315,404569.64177011454
30,367968.1260223212,415099.36323973147,562709.5285548859,404498.45141505334
31,367968.1260223212,419085.86654515483,568720.4804920696,408454.12855517404
32,367968.1260223212,410902.8007474396,529181.9168053288,400877.7651674418
33,367968.1260223212,411121.25952455815,498999.70247589395,401493.37854121823
34,367968.1260223212,413448.9777188724,521839.76025850663,400283.41709247575
35,367968.1260223212,410440.34793311916,495897.90838775184,400727.1517705902
36,367968.1260223212,416244.182639921,520001.6880670411,405921.05149423465
37,367968.1260223212,415765.55889811023,515212.2199863372,403502.9433684396
38,367968.1260223212,414037.9120880799,507793.63749771693,400234.27760816924
39,367968.1260223212,415817.4269782693,514876.58970049105,403655.4381161671
40,367968.1260223212,410266.408693011,505084.48323640274,399573.5509545531
41,367968.1260223212,409448.26982007985,522191.06444599904,398705.9982039456
42,367968.1260223212,414058.62499555305,511202.98802014254,400006.64155164815
43,367968.1260223212,411950.0764541712,523610.7493634047,406836.8572214219
44,367968.1260223212,414867.2203597239,503786.9208791272,402848.2380399773
45,367968.1260223212,417708.4368153919,530501.0270892346,404880.71539604734
46,367968.1260223212,415287.31177768146,503341.4317799996,406152.76200527267
47,367968.1260223212,415027.9937492001,508386.6062073504,406565.71596162446
48,367968.1260223212,416526.44433038484,526132.2417866618,401255.74836760806
49,367968.1260223212,412252.25474521896,509296.99598923203,404990.7896789049
50,367968.1260223212,414077.4271093521,487769.13547346345,402993.113721774
51,367968.1260223212,410360.7762514892,520409.4917085383,398541.652048904
52,367968.1260223212,414106.82923438866,507367.83222287544,398971.0623575079
53,367968.1260223212,411547.11488634214,489274.20374109305,401078.74951405113
54,367968.1260223212,417334.77271872084,498498.00363775465,408499.1011400783
55,367968.1260223212,417132.6068706869,521407.8617793997,402401.9027123279
56,367968.1260223212,419202.42686967866,502980.49575472064,401742.47813164257
57,367968.1260223212,414214.9947189074,497908.1284939535,404957.70842204196
58,367968.1260223212,410835.7333966793,494174.50583497423,402530.4177466944
59,367968.1260223212,415741.1398812804,489490.80757615913,408635.11381403386
60,367968.1260223212,413004.3905662919,485976.8387529666,405875.47162381525
61,367968.1260223212,411655.8226270686,508562.7349172628,402622.9899414727
62,367968.1260223212,411700.65059734066,492466.6779193814,402556.08245078096
63,367968.1260223212,411687.3896856765,518397.0729973452,399904.1271034177
64,367968.1260223212,412016.19110754953,492429.37615860684,399228.232214766
65,367968.1260223212,411989.7827884045,493485.0970166507,400082.435833086
66,367968.1260223212,413316.0312881757,505365.5553876435,396494.0882806335
67,367968.1260223212,416681.95112436655,534189.7391127181,396346.1546433179
68,367968.1260223212,417217.069896911,506638.1344557365,402783.2941266189
69,367968.1260223212,413778.58929518133,557478.88511519,400626.97706260683
70,367968.1260223212,412899.9812443133,492610.44873892504,400431.14519971015
71,367968.1260223212,414139.30968275963,507165.1619534676,399053.5631481617
72,367968.1260223212,413553.6415596357,494999.4246420703,399956.9882829769
73,367968.1260223212,411862.55761452584,501728.9399092162,400131.8686015463
74,367968.1260223212,412691.37634019385,519613.41811023874,402703.2831285093
75,367968.1260223212,408669.6836568324,505492.1445413667,400699.21012819104
76,367968.1260223212,411478.79836002446,500648.4238131188,399205.56755423185
77,367968.1260223212,416751.13534768496,513900.7793036933,399539.7122923746
78,367968.1260223212,414897.32710823056,523506.94194801373,398430.1901417207
79,367968.1260223212,410573.95226570795,482750.8865998456,398322.9477608911
