,Best,Average,Worst,Median
0,170689.2502577835,362600.2095039541,1643732.1656875662,284762.12960931903
1,135538.54061985418,246857.24761935757,444201.61069177475,239174.78106853788
2,132785.6171280191,241165.44399946684,594943.3681452078,221243.77734116343
3,132045.9785553056,235518.81864763136,449952.1188983453,230235.58548190328
4,132038.65148615403,212586.23752411408,342593.93351565534,223957.1141392911
5,132038.14631195887,226477.852332751,446337.8027439585,230204.90017393543
6,132038.13309373238,222070.1150692742,471823.81192571786,227191.2064279543
7,132038.13309373238,208384.43303124054,313258.3249545035,207697.57606272417
8,132038.13309373238,208698.96527585416,421831.42912467325,210036.19244235693
9,131920.22905745113,226672.38248394683,492038.30232481705,216045.65477518184
10,131511.16312613862,221473.76000949435,351863.0979387668,228082.7492661975
11,131499.9223429692,218406.9083906323,443115.74236923305,207596.56880962563
12,131499.42634835653,207650.09724544227,389771.98911515536,184424.23874159437
13,131499.42634835653,221173.38152690558,472616.5769389282,223315.0399380229
14,131499.42634835653,218650.0622962453,423385.116564456,184917.96698194314
15,131499.42634835653,197189.63163655528,309777.82126168045,175808.61850260655
16,131499.42634835653,209589.1780939601,400968.30844585085,179928.87808726984
17,131499.42634835653,214916.01177900695,509219.0063811185,186379.68865745328
18,131499.42634835653,205571.01966337566,344764.56945380353,191878.68175163263
19,131499.42634835653,219687.50671751864,450657.25692679995,222094.90848939214
20,131499.42634835653,208177.66570816273,353518.02588343376,208436.4987015556
21,131499.42634835653,209877.067482385,396782.252888798,210892.62265718254
22,131499.42634835653,202091.24137589795,434559.5492002269,178221.7275444902
23,131499.42634835653,193340.00215675926,422745.58811436093,159622.5022203473
24,131499.42634835653,203487.02288429,425170.6074215898,167194.836989621
25,131499.42634835653,209243.39091441923,430615.39903802425,226789.85616748763
26,131499.42634835653,204437.93579669864,431417.330661205,213458.98482269244
27,131499.42634835653,197789.0410966608,377594.7307564662,167453.5653101419
28,131499.42634835653,180247.84006386783,431138.0611527186,151213.13095949875
29,131499.42634835653,207253.60627841504,545518.2342774621,158256.24481724278
30,131499.4263287291,192519.34937508113,416587.93404859316,158242.95096465375
31,131499.4263287291,193507.8430289682,407659.305086093,156840.96860700828
32,131499.4263287291,203473.61080171363,426044.9285457974,214558.39004761324
33,131499.4263287291,201747.98137062238,424642.93909672543,210778.05063503596
34,131499.4263287291,198591.8847227773,326260.46588083776,206581.99317685945
35,131499.4263287291,191507.50412202356,426958.0001182165,167196.628952351
36,131499.4263287291,199537.89838890158,426421.50169319974,171587.43499160977
37,131499.4263287291,208038.57492246857,466798.2668300012,168723.10777675375
38,131499.4263287291,191799.06172258974,473035.15569417883,165681.51766758517
39,131499.4263287291,196292.60155076915,431425.77680114296,157650.97007369844
40,131499.42632868164,204685.8707592911,417764.56542323984,167688.48712477958
41,131499.42632868164,191676.0181359983,353336.54529492866,165811.13256319112
42,131499.42632868164,192132.8309532308,348324.23542360234,163166.38932723855
43,131499.42632868164,207428.4555039977,389377.70893072465,180159.56806096365
44,131499.42632868164,200661.234447072,355743.3293748128,220630.10805019265
45,131499.42632868164,188084.9237590674,411459.95201995113,162897.57880062502
46,131499.42632868164,197229.14365606525,393394.8604840428,206279.5377941321
47,131499.42632868164,183533.9502379888,334075.04647545714,162620.3844003402
48,131499.42632868164,177716.2294429995,341226.70434818347,155278.04763194197
49,131499.42632868164,183657.96333937623,361920.99039772834,150824.9992975006
50,131499.42632868164,181312.7964524483,362763.16661000793,149534.6650272598
51,131499.42632868164,180882.18339306087,296423.1682706377,155523.49208878112
52,131499.4263286815,188006.05457941457,347355.3342763081,159091.11027647427
53,131499.4263286815,188268.40405813188,346422.9700687707,158998.68379371008
54,131499.4263286815,196984.60133964667,349691.93424896966,163614.72312287742
55,131499.4263286815,178233.29548480967,307032.0145309252,158901.57282444913
56,131499.4263286815,201629.03731440732,343591.7032126757,174320.98548570293
57,131499.4263286815,196345.51817741452,423446.03735429514,165257.01044631435
58,131499.4263286815,198651.4397803614,467145.87041487015,168324.52802980662
59,131499.4263286815,189632.70291380186,399043.074380824,170197.32515095605
60,131499.4263286815,208338.61621146134,393540.66081735626,177433.0708494197
61,131499.4263286815,212636.20755837022,462709.2951049265,175222.55192502413
62,131499.4263286815,235599.36871724928,510385.5405745578,219127.40750990025
63,131499.4263286815,224373.0186141559,411904.4094529451,223856.42603104393
64,131499.4263286815,215327.50391330363,430780.2017110137,217130.21328626192
65,131499.4263286815,207572.3846579118,397423.1368076409,201882.16675078342
66,131499.4263286815,206670.9122585458,310431.84717516124,211069.884945003
67,131499.4263286815,204178.62360634303,349200.0860361976,207336.53757495485
68,131499.4263286815,197807.7116679744,343810.1672551598,167250.56778531024
69,131499.4263286815,196302.50219305008,343111.66946693085,161794.38453161984
70,131499.4263286815,207270.5499789901,345137.23482128186,198726.53852053214
71,131499.4263286815,194653.60793249475,347488.786051965,169099.44959463488
72,131499.4263286815,194892.43623682717,311571.43371967995,172997.5713275792
73,131499.4263286815,195735.0346752065,306679.7646529354,163673.233065526
74,131499.4263286815,204970.4614721672,434003.33117246703,168318.39106002467
75,131499.4263286815,201324.69220027642,425738.45926759706,175088.82649636862
76,131499.4263286815,186455.85847553835,363840.23420422943,167867.01838241355
77,131499.4263286815,197760.07041597037,359388.7351260729,170048.50294075697
78,131499.4263286815,189488.8768951139,294465.78271309723,169736.84360579576
79,131499.4263286815,202260.88551545917,483750.3531743501,177684.2118283791
