,Best,Average,Worst,Median
0,845843.8472354431,1028374.0620521556,1387717.4705129387,1012786.9975539256
1,748831.8169000525,812269.0755072319,888076.7101264666,812346.2532638223
2,708841.2132855074,773233.961649139,892393.7102073939,760303.7198728962
3,686614.0595581844,758632.2727785041,866222.9389061526,760432.0331501074
4,675187.2283549837,742282.3011876617,860078.7473000257,730368.7449109908
5,668525.6553362925,740312.7348637165,872608.5969577378,731814.7729314583
6,666387.7543995029,736835.7299945467,819535.2436110205,734981.5440420073
7,665292.7845559169,740335.1348004439,885828.9604250672,725986.0212275425
8,663240.239769828,741073.6589263639,901362.2022348174,725740.4270293236
9,660446.3828617457,737212.4679327562,860770.1917316258,730151.9429336471
10,658734.0000494206,743961.9920115453,876150.0014575075,724984.7934153281
11,656935.1884667296,740159.0702632873,912641.6095403808,714503.8307649498
12,655550.9401591413,739994.0905932904,845851.1168450243,727738.2716673808
13,655063.0381008387,734033.4233836965,853133.2919877275,727037.9711077265
14,654599.7739093221,735847.0711783635,909314.1998360868,722498.0772577797
15,654318.8171379956,738093.4506013107,879514.4801091605,724664.1449290703
16,654154.07716581,735173.1430395498,846264.3137776561,725879.6497774378
17,653996.1182143493,736632.6205243345,807341.9552771475,725567.9427114918
18,653787.3490046063,740583.5050631289,915008.772933495,724292.9878166434
19,653735.2382410225,745314.4184216323,905166.0695413409,732641.2458310105
20,653713.2197892742,735954.4394049692,886981.3471407336,724768.3928293595
21,653713.1995883435,738350.8039989684,943595.0641386863,734896.442554937
22,653713.1995883435,733555.4012066115,891511.9368882219,726348.6187245559
23,653713.1995883435,744125.1617759931,910844.038446547,727454.5941884685
24,653713.1995883435,730830.80044028,920064.5514130923,723953.6363197044
25,653713.1995883435,736462.4315386357,906676.5112503275,722693.5666287736
26,653713.1995883435,734245.9258584842,871745.2867200461,721598.6854024851
27,653713.1995883435,742359.5955649755,923564.4969575056,738290.8871381267
28,653713.1995883435,735822.7355632114,846651.4032830802,729191.4879208656
29,653713.1995883435,739734.0855268101,871789.5780543189,738385.5888963058
30,653713.1995883435,744052.1805884673,957435.1164975249,736611.4650101942
31,653713.1995883435,737964.611086524,849368.0914725852,726209.9704209822
32,653713.1995883435,736775.7374164611,911607.504284247,735666.6584248026
33,653713.1995883435,728482.2578963998,838736.1138947569,724536.2350042909
34,653713.1995883435,729587.4873580721,827699.8114579654,722324.654640022
35,653713.1995883435,734186.3252167578,840418.6524999412,724210.103401836
36,653713.1995883435,738985.6223289245,954424.1676829108,729512.178040852
37,653713.1995883435,740770.9654240664,872031.0122013583,737210.8251290219
38,653713.1995883435,736176.8864168447,920269.7615026284,725811.8440428213
39,653713.1995883435,737232.4953555145,894328.592760826,724881.2467492286
40,653713.1995883435,737213.0975981102,921812.1061594109,718578.5452922311
41,653713.1995883435,744504.742186392,874302.2039289294,729913.748180164
42,653713.1995883435,735276.4966922455,847989.8121591281,727568.7550134769
43,653713.1995883435,738429.7285340356,944122.6906339435,722153.5857278918
44,653713.1995883435,741753.2201365826,909156.6833336446,715568.9075187191
45,653713.1995883435,746410.9699324486,912502.6327568816,722577.7738488128
46,653713.1995883435,742436.160095502,888039.7031716832,719273.2807099988
47,653713.1995883435,735072.2435361859,876797.7165861292,722270.2865700338
48,653713.1995883435,734574.0072913176,891196.5724779497,718301.3711761363
49,653713.1995883435,739863.4022207786,870987.444795691,717557.454242184
50,653713.1995883435,743540.6614989733,890574.141619334,728014.7976852235
51,653713.1995883435,741761.7175081265,887864.3325100557,725059.0124869642
52,653713.1995883435,747829.8275125573,890022.2930502242,739362.1564428792
53,653713.1995883435,741131.0653758047,893025.515190277,727168.0965842486
54,653713.1995883435,746426.8906076817,856340.7577354319,744679.804744394
55,653713.1995883435,750285.241961712,947254.2319800949,727194.5992398297
56,653713.1995883435,731628.6905259679,878476.4459179875,716474.1305006827
57,653713.1995883435,730176.362067869,932108.1257557159,727212.3336679193
58,653713.1995883435,734650.5562742914,875028.952948385,722593.4907147442
59,653713.1995883435,732207.7363492192,877034.831233185,720655.8093449995
60,653713.1995883435,730764.6497496578,826212.835340973,716385.255536957
61,653713.1995883435,735812.5462117153,891709.927840621,719555.4852130575
62,653713.1995883435,734619.6360247612,824896.7504170123,721792.1567744542
63,653713.1995883435,738593.3539131855,901738.966104333,734131.8167285135
64,653713.1995883435,746317.6875574973,900829.2331994262,737556.3538461651
65,653713.1995883435,750130.7140445642,970456.210024717,743814.2568271913
66,653713.1995883435,758347.1420048228,935668.2471964939,742263.0662502386
67,653713.1995883435,748684.3155716634,883769.9944480949,744505.4189600195
68,653713.1995883435,737146.7566028661,914325.937424545,730154.4688427623
69,653713.1995883435,736407.3915580675,880557.8487570231,730785.7259414278
70,653713.1995883435,744467.8099787503,908574.98716517,740596.0181435993
71,653713.1995883435,743904.7927418504,895088.7907263155,737097.3386356196
72,653713.1995883435,751768.8640170206,931220.1971711208,731083.8305536392
73,653713.1995883435,743060.7460249027,900002.5621307557,724177.1888842521
74,653713.1995883435,727334.4453534211,897566.7748454395,715782.0839990163
75,653713.1995883435,739362.4922709051,907318.7558361613,730412.3919313506
76,649911.2964642133,739200.1006127285,898424.0345554216,739169.0995803176
77,648295.7366889355,738280.1514211685,867015.0604932131,742790.7229859993
78,647292.7177145329,742631.634485386,973781.0506421244,735731.7215055213
79,646996.3217370204,733620.9344334154,878662.8056379067,728704.9120148751
