,Best Result,Time Taken
0,22748.170837819875,1158.3845558166504
1,22861.730525345494,1128.8451244831085
2,22518.203674182583,1021.4071574211121
3,22409.91907940298,1084.1350140571594
4,22867.59709143304,1096.7736160755157
5,22434.58685264246,1250.363154888153
6,22578.16322595845,1392.6564314365387
7,22529.71434424955,1368.9453675746918
8,22633.728374407,1210.17755651474
9,22872.3036317308,1093.5454494953156
