,Best,Average,Worst,Median
0,74198.89877305445,92008.38605339437,167392.38967396232,90102.9919806507
1,37983.55739293714,55510.13823177486,69230.35003706231,57621.828208081526
2,29946.798403951827,41735.07725742573,62402.33190101674,38157.01212228618
3,26273.87055121195,32394.773491449243,50776.4724693607,31859.24760304037
4,24789.859348041085,31199.13110612158,39803.42314086687,31494.69039217412
5,23787.57637253619,33610.227448882644,62551.68202647455,30796.426307210084
6,23700.569570286556,32660.645430825687,63054.51800886341,29512.342058022958
7,23667.95352782616,32995.75544316633,63740.415439437085,29548.713636542863
8,23663.450717386182,31040.196731351294,60766.02178425188,29564.75007488975
9,23634.47842741871,32586.09299806594,62329.50471189891,28833.726713644326
10,23634.467030819607,31476.07064192097,60148.33372157706,29275.687363118537
11,23634.467030819607,32775.61679193521,62881.78035962251,29919.557309158263
12,23634.467030819607,33225.53653066278,65174.57845067853,29483.665528942085
13,23634.467030819607,30953.180449682797,56886.986528679576,29207.538420304954
14,23634.467030819607,31758.258723555202,60786.88420337851,29060.84981490884
15,23634.467030819607,31947.541612923036,62926.143722076085,29327.92599547057
16,23431.93495309425,32253.889626097018,76425.64600486755,29117.66557771529
17,23240.251420306136,31227.51482356215,64804.92238722949,28934.110466191916
18,23108.530512581638,30691.85780054079,63825.13899400795,28533.0343996819
19,23036.81819690969,30764.216383298095,59758.37268363411,29278.66320594769
20,23036.782681174293,33862.23087201182,63965.54627130446,29951.158342890198
21,23036.782681174293,32411.188517752194,60473.955745793515,30029.17179032421
22,23036.782681174293,31754.475350286495,63402.84919507206,28951.160190918337
23,23036.782681174293,30558.17471335213,60247.42405356069,29056.200127158023
24,23036.782681174293,30652.935861977257,59857.68663073959,28763.861646667356
25,23036.782681174293,31433.897672461284,59917.78106462156,29061.34538978598
26,23036.782681174293,30020.478060327212,59861.601634229584,28565.938577318273
27,23036.782681174293,28787.101373668862,44494.439715221226,28580.117574007254
28,23036.782681174293,30092.431283265214,66291.06218405743,28536.434798675746
29,23036.782681174293,31497.468953934454,62508.26400681015,31479.12426084548
30,23036.782681174293,29313.43138003342,59958.14847346406,29368.991358324445
31,23036.782681174293,28626.656640152258,43662.85758290076,28012.619279739323
32,23036.782681174293,31147.4990070864,76833.52378370156,28071.20208234062
33,23036.782681174293,31674.492897968074,67984.39005404079,28440.973887231637
34,23036.782681174293,33406.99983836153,61841.09655859094,28619.828581088048
35,23036.782681174293,31432.42152910504,63680.48795991267,29141.698699700988
36,23036.782681174293,30460.894188806506,63733.0086568259,28874.682516494868
37,23036.782681174293,30487.86621325229,62874.66898119237,29093.78270152078
38,23036.782681174293,29862.10495133855,52342.219992145896,27860.88410572402
39,23036.782681174293,31229.8219673267,50329.007435385785,29639.448743098525
40,23036.782681174293,30516.69903883529,66006.55414870149,28712.900009636294
41,23036.782681174293,32175.21158539641,65379.85153173459,29313.53044093614
42,23036.782681174293,31818.612391281385,65084.17674985489,28971.714034517965
43,22904.206942862293,31469.419974423152,58544.143721932225,29310.973161867747
44,22868.475868961614,31258.755015943094,59525.40544901944,29344.202457749147
45,22867.678421347395,33752.985653763695,63884.997152695825,30541.5082994251
46,22867.59709143304,30720.84560219693,55317.797040516925,29396.464578990686
47,22867.59709143304,30543.93300927378,55064.36505167101,29747.52799034516
48,22867.59709143304,31806.29168344018,59137.591367430665,30235.107652067603
49,22867.59709143304,32057.232029155464,76705.91291967344,29065.957831164767
50,22867.59709143304,31006.687102282955,64489.001963713104,28322.217396485463
51,22867.59709143304,30548.09422018122,62066.605787611465,27507.182063271808
52,22867.59709143304,31063.86874370616,60414.46563878364,29176.07935232773
53,22867.59709143304,30552.108708976375,60932.3961236356,28241.52107758211
54,22867.59709143304,32126.809750747485,63141.543426600554,29223.75389174497
55,22867.59709143304,31325.047370078097,59769.980338607034,29206.68755529417
56,22867.59709143304,32437.580191426987,62259.91628982664,29310.32017030116
57,22867.59709143304,31855.092073673615,60145.3990676268,29371.747009560127
58,22867.59709143304,32274.617660437154,60704.71366920816,29077.77543542669
59,22867.59709143304,31412.520762891756,63065.93072880027,29601.18119072192
60,22867.59709143304,31295.870206303556,60649.847304896015,29354.96231518317
61,22867.59709143304,33110.96376245321,62584.72055092448,30538.40776694186
62,22867.59709143304,31944.84086675878,63094.94603422079,29880.321674031595
63,22867.59709143304,32755.515368391512,64397.285892648964,30178.92092102149
64,22867.59709143304,32099.799203918294,58369.086802797174,30110.228267100312
65,22867.59709143304,30682.425544517344,45936.58682216981,28661.86284394744
66,22867.59709143304,32184.587529181517,78090.85400372958,30006.021358401173
67,22867.59709143304,30956.45245801498,77554.5574484815,27860.7821207574
68,22867.59709143304,32176.981753923515,76656.69751795538,29510.361078612128
69,22867.59709143304,32505.791073183664,77278.2537722482,29478.09096426033
70,22867.59709143304,32762.37397533247,64719.98690134478,29591.68296343069
71,22867.59709143304,31734.525203424444,60600.38666039404,29884.829320877718
72,22867.59709143304,31172.19216327902,60787.82171505991,29194.959145744277
73,22867.59709143304,31576.424894931042,63324.086326910896,29355.492042835125
74,22867.59709143304,31419.75360343892,60166.89879067458,29525.050751338575
75,22867.59709143304,31777.32211044452,78080.33805490214,28956.294578731588
76,22867.59709143304,31997.286016030037,63375.48074997233,29827.18738083179
77,22867.59709143304,30400.899034066166,60983.762728571324,29577.52439524902
78,22867.59709143304,33468.245207324224,65443.72081885422,30782.101491224625
79,22867.59709143304,33228.31594025813,63759.05162826238,30495.436908677824
