,Best Result,Time Taken
0,295126.316476221,1920.2737951278687
1,297930.45452895574,1818.515828371048
2,297190.185343631,2044.0241041183472
3,299034.2317342096,1920.0731830596924
4,295453.2213848297,1874.3832578659058
5,298647.58883194695,1787.4917454719543
6,297427.49118962884,1921.2841050624847
7,297890.26594936417,2015.6217985153198
8,297433.4783030185,2151.791341304779
9,298443.38100230973,1765.5803213119507
