,Best,Average,Worst,Median
0,7333.974496797067,8551.956372682302,9887.520203166623,8545.014781788424
1,4358.984388895884,7217.163818423969,9859.25644450515,7143.740521618554
2,4213.590994480473,6029.129477454682,9849.376066689347,6188.840857358904
3,4140.547338533423,5157.077238951935,8118.30536801628,4811.065752394092
4,3817.020001241867,4984.695097166893,7997.813478682979,4602.89801261158
5,3801.6481015063832,4907.793792490397,7150.126443391515,4558.806242997251
6,3797.7177320607952,4755.374467928023,6229.512612569737,4530.305118573588
7,3797.0682579563822,4707.110506763583,6199.979508376129,4385.431250789241
8,3797.0117742653024,4609.957529964186,5895.544273912881,4385.150013068402
9,3797.0117742653024,4596.836926127718,6544.793971190822,4282.967046830412
10,3797.0117742653024,4575.453814949968,6287.193783316568,4197.758214564776
11,3797.0117742653024,4597.929331364171,6750.496542488416,4168.5385218535375
12,3797.0117742653024,4586.558221391038,6287.613350071616,4263.5103800586585
13,3797.0117742653024,4465.500465277014,6117.060952403335,4197.00723975184
14,3797.0117742653024,4430.133164199978,5655.81724949688,4167.788952047098
15,3797.0117742653024,4351.825794993622,5681.684061569473,4131.838586680049
16,3797.0117742653024,4332.280112237948,5686.11679283866,4153.445404074544
17,3797.0117742653024,4425.183153904849,6219.221598436789,4163.294271434387
18,3797.0117742653024,4467.164338016604,5855.282578543725,4192.504310059679
19,3797.0117742653024,4447.482053844493,6294.253801224055,4192.504310059679
20,3797.0117742653024,4420.634110810997,5782.983180854268,4192.504310059679
21,3797.0117742653024,4435.825545065273,6298.0495526041295,4153.445404074544
22,3797.0117742653024,4342.4032698876945,5788.8046375010945,4186.287359785679
23,3797.0117742653024,4520.716581642964,5983.811612368724,4139.101856101989
24,3797.0117742653024,4513.206268088474,6303.537889069077,4139.101856101989
25,3797.0117742653024,4361.878209735489,6233.219570990449,4186.287359785679
26,3797.0117742653024,4426.046066749182,6519.048162964295,4139.101856101989
27,3797.0117742653024,4435.685328117729,6226.697645929014,4108.299753563662
28,3797.0117742653024,4383.186264618478,6226.697645929014,4017.3844989260433
29,3797.0117742653024,4435.144595266162,6369.11000643237,4002.1403955174005
30,3797.0117742653024,4381.931496238633,5926.1208623671455,4002.1403955174005
31,3797.0117742653024,4434.053799464471,6026.424935695775,4061.09204487386
32,3797.0117742653024,4521.910848953908,6038.168423137273,4064.5922076158463
33,3797.0117742653024,4476.84372414019,6500.691254112268,4060.57026136683
34,3797.0117742653024,4406.899838483327,6275.39257522936,3924.160921316105
35,3797.0117742653024,4304.060955268747,5726.158759208868,3942.0548295942917
36,3797.0117742653024,4272.067561467143,5766.725322359949,3942.0548295942917
37,3706.009747494223,4368.267333033025,6169.158507300081,3959.948737872479
38,3706.009747494223,4335.639120383584,6062.502212453933,3924.160921316105
39,3706.009747494223,4457.20680480457,6323.062792089255,3924.160921316105
40,3706.009747494223,4489.165658630481,6203.746681786253,3924.160921316105
41,3706.009747494223,4372.615556152272,6036.324511289127,3924.160921316105
42,3706.009747494223,4360.77896526647,6218.150906676661,3924.160921316105
43,3706.009747494223,4271.284426241075,5641.57949356905,3924.160921316105
44,3706.009747494223,4293.006685197234,5958.161698981031,3924.160921316105
45,3706.009747494223,4302.933076674996,6340.054009079831,3924.160921316105
46,3706.009747494223,4309.833940016984,5770.293408022677,3924.160921316105
47,3706.009747494223,4404.50334896046,6146.3058375014525,3924.160921316105
48,3706.009747494223,4525.034913471047,6112.521048179151,3924.160921316105
49,3706.009747494223,4449.468627056126,5903.351328297751,3924.160921316105
50,3706.009747494223,4361.792525979352,5844.720904140465,3924.160921316105
51,3698.0110679976297,4412.400242187355,5961.696519416018,3924.160921316105
52,3696.6256345433985,4359.828257141581,5936.4678532591515,3924.160921316105
53,3695.0081116096,4537.3276262370455,5931.789569422792,4018.0099429374513
54,3694.979118781814,4479.181064534231,5855.950497107917,4017.9954465235587
55,3694.6062200287643,4539.067222936119,5961.336327291456,4101.5107608797625
56,3690.703998183385,4334.178042989618,6016.427896974365,3924.160921316105
57,3685.465606879324,4336.297225771677,6283.018686115509,3875.5031310286968
58,3681.658211544504,4354.318065637716,6283.018686115509,3877.7527895284366
59,3681.658211544504,4384.8038687545195,6081.718571112208,3921.0041444142366
60,3681.658211544504,4350.604326865363,5808.68478583805,3924.160921316105
61,3681.658211544504,4340.842398441723,5975.827494309782,3924.160921316105
62,3681.658211544504,4596.663779548468,6025.711268106402,4174.88077113862
63,3681.658211544504,4526.406738998653,6091.920958487129,3927.842852558985
64,3681.658211544504,4593.61862893894,6249.603401640466,3924.160921316105
65,3681.658211544504,4417.201416815419,6611.479210136783,3808.807358595306
66,3681.658211544504,4332.211108483141,6317.847569289599,3808.807358595306
67,3681.658211544504,4531.05828488299,6317.847569289599,3924.160921316105
68,3681.658211544504,4545.432382912184,6185.023511962418,3924.160921316105
69,3681.658211544504,4459.201321707823,6251.1387648293985,3808.807358595306
70,3681.658211544504,4383.353344273776,6054.221704730891,3808.807358595306
71,3681.658211544504,4328.735244118169,6054.221704730891,3808.807358595306
72,3681.658211544504,4285.658020031429,6259.185039244487,3808.807358595306
73,3681.658211544504,4350.380913043992,6614.660151865481,3808.807358595306
74,3681.658211544504,4304.029862276081,6127.08681220172,3808.807358595306
75,3681.658211544504,4341.665000558018,6887.325315078433,3808.807358595306
76,3681.658211544504,4345.6451195553245,6227.602021362992,3808.807358595306
77,3681.658211544504,4254.327030239597,6203.825479301753,3808.807358595306
78,3681.658211544504,4441.401909679577,6702.923023140729,3808.807358595306
79,3681.658211544504,4273.914519991014,6561.581659136266,3808.807358595306
