,Best Result,Time Taken
0,6878.692168391017,70.15746831893921
1,6979.040821945589,69.09427785873413
2,7072.38254031292,70.85762572288513
3,6943.267938083796,71.85889959335327
4,6995.345466697948,76.24023675918579
5,6966.68353684009,70.23525857925415
6,6875.4870263973335,69.3765459060669
7,6904.944847150931,69.32569241523743
8,6970.868304647953,72.4294605255127
9,6942.775578920968,71.90080547332764
