,Best Result,Time Taken
0,180488.3061863594,194.52428722381592
1,180488.84461240965,194.70773720741272
2,180488.3043043494,206.12586641311646
3,180488.28948682628,203.21587228775024
4,180488.83861267017,210.83286714553833
5,180488.31463516701,205.31880497932434
6,180488.83971183616,211.29093146324158
7,180488.86163069293,206.3163547515869
8,180488.303702007,217.59786415100098
9,180488.301000395,215.29552555084229
