,Best Result,Time Taken
0,409230.68503096513,1255.1401040554047
1,404427.6415398152,1298.800770998001
2,403499.6073238807,1284.0745339393616
3,405421.17326673353,1223.1710958480835
4,405412.49636006326,1307.246220588684
5,407039.7923301045,1357.2086207866669
6,405244.4927591928,2213.214631795883
7,403245.0342072592,1803.5166201591492
8,405185.9106052496,1681.6489789485931
9,407117.0290438895,1325.2588589191437
