,Best Result,Time Taken
0,1562.512304205178,423.4270930290222
1,1517.4658603915873,444.12975239753723
2,1536.4854795090614,427.8489398956299
3,1529.3336023651805,454.256142616272
4,1522.3964163188139,432.0728163719177
5,1549.2859496022195,436.919903755188
6,1514.0111610471545,472.2481188774109
7,1542.5165814809216,453.09177923202515
8,1496.640321582494,463.8905153274536
9,1508.2211257616925,422.16942858695984
