,Best Result,Time Taken
0,148111.12758889922,152.2822105884552
1,147590.1786500712,147.08871412277222
2,147050.89954888058,151.95986819267273
3,148152.79742805767,145.88517999649048
4,147050.90302142833,135.32704329490662
5,147050.91901062638,140.23723983764648
6,148152.77563494956,141.00077652931213
7,147050.90532195242,138.49605774879456
8,147050.91508302977,147.67105960845947
9,147720.84926493146,156.5257647037506
